line,verse,part,text
56,15,1,สาธุสะพระองค์มาทรงสร้าง
57,15,2,เปนเยี่ยงอย่างไว้ในภาษาสยาม
58,15,3,ในพระโกษฐ์โปรดปรานประทานนาม
59,15,4,โอรสราชอารามงามเจริญ
60,16,1,มีเขื่อนรอบขอบคูดูพิฦก
61,16,2,กฏิตึกเก๋งกุฏิ์สุดสรรเสริญ
62,16,3,ที่ริมน้ำทำศาลาไว้น่าเพลิน
63,16,4,จนเรือเดินมาถึงทางบางขุนเทียน
64,17,1,โอ้เทียนเอ๋ยเคยแจ้งแสงสว่าง
65,17,2,มาหมองหมางมืดมิดตะขวิดตะเขวียน
66,17,3,เหมือนมืดในใจจนต้องวนเวียน
67,17,4,ไม่ส่องเทียนให้สว่างหนทางเลย
68,18,1,บางประทุนเหมือนประทุนได้อุ่นจิตร
69,18,2,พอป้องปิดเปนหลังคานิจาเอ๋ย
70,18,3,หนาวน้ำค้างพร่างพรมลมรำเพย
71,18,4,ได้พิงเขนยนอนอุ่นประทุนบัง
72,19,1,ถึงคลองขวางบางระแนะแวะข้างขวา
73,19,2,ใครหนอมาแนะแหนกันแต่หลัง
74,19,3,ทุกวันนี้วิตกเพียงอกพัง
75,19,4,แนะให้มั่งแล้วก็เห็นจะเปนการ
76,20,1,ถึงวัดไทรไทรใหญ่ใบชอุ่ม
77,20,2,เปนเซิงซุ้มสาขาพฤกษาศาล
78,20,3,ขอเดชะพระไทรซึ่งไชยชาญ
79,20,4,ช่วยอุ้มฉานไปเช่นพระอนิรุท
80,21,1,ได้ร่วมเตียงเคียงนอนแนบหมอนหนุน
81,21,2,พออุ่นอุ่นแล้วก็ดีเปนที่สุด
82,21,3,จะสังเวยหมูแนมแก้มมนุษย์
83,21,4,เทพบุตรจะได้ชื่นทุกคืนวัน
84,22,1,ถึงบางบอนบอนที่นี่มีแต่ชื่อ
85,22,2,เขาเลื่องฦๅบอนข้างบางยี่ขัน
86,22,3,อันบอนต้นบอนน้ำตาลย่อมหวานมัน
87,22,4,แต่ปากคันแก้ไขมิใคร่ฟัง
88,23,1,ถึงวัดกกรกร้างอยู่ข้างซ้าย
89,23,2,เปนรอยรายปืนพม่าที่ฝาผนัง
90,23,3,ถูกทลุปรุไปแต่ไม่พัง
91,23,4,แต่โบสถ์ยังทนปืนอยู่ยืนนาน
92,24,1,แม้นมั่งมีมิให้ร้างจะสร้างฉลอง
93,24,2,ให้เรืองรองรุ่งโรจน์โบสถ์วิหาร
94,24,3,ด้วยที่นี่ที่เคยตั้งโขลนทวาร
95,24,4,ได้เบิกบานประตูป่าพนาไลย
96,25,1,โอ้อกเอ๋ยเลยออกประตูป่า
97,25,2,กำดัดดึกนึกน่าน้ำตาไหล
98,25,3,จะเหลียวหลังสั่งสาราสุดาใด
99,25,4,ก็จนใจด้วยไม่มีไมตรีตรึง
100,26,1,ช่างเปนไรไพร่ผู้ดีก็มิรู้
101,26,2,ใครแลดูเราก็นึกรำฦกถึง
102,26,3,จะปรับไหมได้ฤๅไม่อื้ออึง
103,26,4,เปนที่พึ่งพาสนาพอพาใจ
104,27,1,โอ้นึกนึกดึกเงียบยะเยียบอก
105,27,2,เห็นแต่กกกอปรงเปนพงไสว
106,27,3,ลดาวัลย์พันพุ่มชอุ่มใบ
107,27,4,เรไรไพเราะร้องซ้องสำเนียง
108,28,1,เสียงกรอดเกรียดเขียดกบเข้าขบเคี้ยว
109,28,2,เหมือนกรับเกรี้ยวกรอดกรีดวะหวีดเสียง
110,28,3,หริ่งหริ่งแหร้แม่หม้ายลองไนเรียง
111,28,4,แซ่สำเนียงหนาวในใจรำจวญ
112,29,1,เหมือนดนตรีปี่ป่าประสายาก
113,29,2,ทั้งสองฟากฟังให้อาไลยหวน
114,29,3,ดังขับขานหวานเสียงสำเนียงนวล
115,29,4,เมื่อโอดครวญคราวฟังให้วังเวง
116,30,1,ถึงศีร์ษะกระบือเปนชื่อบ้าน
117,30,2,ระยะย่านยุงชุมรุมข่มเหง
118,30,3,ทั้งกุมภากล้าหาญเขาพานเกรง
119,30,4,ให้วังเวงวิญญาเอกากาย
120,31,1,ถึงศิษย์หามาตามเมื่อยามเปลี่ยว
121,31,2,เหมือนมาเดียวแดนไพรน่าใจหาย
122,31,3,ถึงศีร์ษะละหารเปนย่านร้าย
123,31,4,ข้างฝั่งซ้ายแสมดำเขาทำฟืน
124,32,1,ถึงโคกขามคร้ามใจได้ไต่ถาม
125,32,2,โคกมะขามดอกมิใช่อะไรอื่น
126,32,3,ไม่เห็นแจ้งแคลงทางเปนกลางคืน
127,32,4,ยิ่งหนาวชื้นช้ำใจมาในเรือ
128,33,1,ถึงย่านซื่อสมชื่อด้วยซื่อสุด
129,33,2,ใจมนุษย์เหมือนกระนี้แล้วดีเหลือ
130,33,3,เปนป่าปรงพงพุ่มดูครุมเครือ
131,33,4,เหมือนซุ้มเสือซ่อนร้ายไว้ภายใน
132,34,1,ถึงบ้านขอมลอมฟืนดูดื่นดาษ
133,34,2,มีอาวาสวัดวาที่อาไศรย
134,34,3,ออกชวากปากชลามหาไชย
135,34,4,อโณไทยแย้มเยี่ยมเหลี่ยมพระเมรุ
136,35,1,ข้างฝั่งซ้ายชายทเลเปนลมคลื่น
137,35,2,นภางค์พื้นเผือดแดงดังแสงเสน
138,35,3,แม่น้ำกว้างว้างเวิ้งเปนเชิงเลน
139,35,4,ลำภูเอนอ่อนทอดยอดระย้า
140,36,1,หยุดประทับยับยั้งอยู่ฝั่งซ้าย
141,36,2,แสนสบายบังลมร่มรุกขา
142,36,3,บรรดาเรือเหนือใต้ทั้งไปมา
143,36,4,คอยคงคาเกลื่อนกลาดไม่ขาดคราว
144,37,1,บ้างหุงต้มงมงายทั้งชายหญิง
145,37,2,บ้างแกงปิ้งปากเรียกกันเพรียกฉาว
146,37,3,เสียงแต่ตำน้ำพริกอยู่กริกกราว
147,37,4,เหมือนเสียงส้าวเกราะโกร่งที่โรงงาน
148,38,1,เห็นฝูงลิงวิ่งตามกันสอสอ
149,38,2,มาคอยขอโภชนากระยาหาร
150,38,3,คนทั้งหลายชายหญิงทิ้งให้ทาน
151,38,4,ต่างลนลานล้วงได้เอาไพล่พลิ้ว
152,39,1,เวทนาวานรอ่อนน้อยน้อย
153,39,2,กจ้อยร่อยกจิริดจิดจีดจิ๋ว
154,39,3,บ้างเกาะแม่แลโลดกระโดดปลิว
155,39,4,ดูหอบหิ้วมิให้ถูกตัวลูกเลย
156,40,1,โอ้พ่อแม่แต่ชั้นลิงไม่ทิ้งบุตร
157,40,2,เพราะแสนสุดเสนหานิจาเอ๋ย
158,40,3,ที่ลูกอ่อนป้อนนมนั่งชมเชย
159,40,4,กระไรเลยแลเห็นน่าเอนดู
160,41,1,แต่ลิงใหญ่อ้ายทโมนมันโลนเหลือ
161,41,2,จนชาวเรือเมินหมดด้วยอดสู
162,41,3,ทั้งลิงเผือกเทือกเถามันเจ้าชู้
163,41,4,ใครแลดูมันนักมันยักคิ้ว
164,42,1,บ้างกระโดดโลดหาแต่อาหาร
165,42,2,ได้สมานยอดแสมพอแก้หิว
166,42,3,เขาโห่เกรียวประเดี๋ยวใจก็ไพล่พลิ้ว
167,42,4,กลับชี้นิ้วให้ดูอดสูตา
168,43,1,ได้ชมเล่นเห็นแต่นกวิหคกลุ้ม
169,43,2,เที่ยวดุ่มดุ่มเดินดินกินมัจฉา
170,43,3,กลางสมุทผุดโผล่ล้วนโลมา
171,43,4,ดูหน้าตาแต่ละตัวน่ากลัวเกรง
172,44,1,ล้วนหัวบาดวาดหางไปกลางคลื่น
173,44,2,ศีรษะลื่นเลี่ยนโล่งดูโจ่งเหม่ง
174,44,3,ดูมากมายหลายอย่างยิ่งวางเวง
175,44,4,จนน้ำขึ้นครื้นเครงเปนคราวเรือ
176,45,1,บ้างถอนหลักชักถ่อหัวร่อร่า
177,45,2,บ้างก็มาบ้างก็ไปทั้งใต้เหนือ
178,45,3,บ้างขับร้องซ้องสำเนียงจนเสียงเครือ
179,45,4,ต่างเลี้ยวเรือลงหน้าบ้านท่าจีน
180,46,1,เปนประมงค์หลงละโมภด้วยโลภลาภ
181,46,2,ไม่กลัวบาปเลยช่างนับแต่ทรัพย์สีน
182,46,3,ตลิ่งพังฝั่งชลาล้วนปลาตีน
183,46,4,ตะกายปีนเลนเล่นออกเปนแปลง
184,47,1,ในลำคลองสองฟากล้วนจากปลูก
185,47,2,ทลายลูกดอกจากขึ้นฝากแฝง
186,47,3,ต้นจากถูกลูกชิดนั้นติดแพง
187,47,4,เขาช่างแปลงชื่อถูกเรียกลูกชิด
188,48,1,ถึงบ้านบ่อกอจากมิอยากสิ้น
189,48,2,เหมือนจากถิ่นท่องเที่ยวมาเปลี่ยวจิตร
190,48,3,อันใบจากรากกอไม่ขอคิด
191,48,4,แต่ลูกชิดชอบใจจะใคร่ชม
192,49,1,ถึงคลองที่อีรำท่าแร้งเรียก
193,49,2,สุดสำเนียกที่จะถามความปฐม
194,49,3,เขาทำน้ำทำนาปลาอุดม
195,49,4,เปนนิคมเขตรบ้านพวกพรานปลา
196,50,1,ที่ปากคลองกองฟืนไว้ดื่นดาษ
197,50,2,ดูเกลื่อนกลาดเรียงรายทั้งซ้ายขวา
198,50,3,ถึงบางขวางข้างซ้ายชายชลา
199,50,4,ไขคงคาขังน้ำไว้ทำเกลือ
200,51,1,ฤๅบ้านนี้ที่เขาว่าตำราร่ำ
201,51,2,ช่างปั้นน้ำเปนตัวน่ากลัวเหลือ
202,51,3,ดูครึ้มครึกพฤกษาลดาเครือ
203,51,4,ล้วนรกเรื้อรำเริงเปนเซิงซุ้ม
204,52,1,ตะบูนต้นผลห้อยย้อยระย้า
205,52,2,ดาษดาดังหนึ่งผูกด้วยลูกตุ้ม
206,52,3,เปนคราบน้ำคร่ำคร่าแตกตารุม
207,52,4,ดูกระปุ่มกระปิ่มตุ่มติ่มเต็ม
208,53,1,ลำภูรายชายตลิ่งดูกิ่งค้อม
209,53,2,มีขวากล้อมแหลมรายดังปลายเข็ม
210,53,3,เห็นปูเปี้ยวเที่ยวไต่กินไคลเค็ม
211,53,4,บ้างเก็บเล็มลากก้ามครุ่มคร่ามครัน
212,54,1,โอ้เอนดูปูไม่มีซึ่งศีร์ษะ
213,54,2,ท้าวระกะก้อมโกงโม่งโค่งขัน
214,54,3,ไม่มีเลือดเชือดฉะปะแต่มัน
215,54,4,เปนเพศพันธุ์ไร้ผัวเพราะมัวเมา
216,55,1,แม้นเมียออกลอกคราบไปคาบเหยื่อ
217,55,2,เอามาเผื่อภรรยาเมตตาเขา
218,55,3,ระวังดูอยู่ประจำทุกค่ำเช้า
219,55,4,อุส่าห์เฝ้าฟูมฟักเพราะรักเมีย
220,56,1,ถึงทีผัวตัวลอกพอออกคราบ
221,56,2,เมียมันคาบคีบเนื้อเปนเหยื่อเสีย
222,56,3,จึงเกิดไข่ไร้ผัวเที่ยวยั้วเยี้ย
223,56,4,ยังแต่เมียเคลื่อนคล้อยขึ้นลอยแพ
224,57,1,สมเพชสัตว์ทัศนาพฤกษาสล้าง
225,57,2,ล้วนโกงกางกุ่มแกมแซมแสม
226,57,3,สงัดเหงาเปล่าเปลี่ยวเมื่อเหลียวแล
227,57,4,เสียงแอ้แจ้จักระจั่นหวั่นวิญญา
228,58,1,ถึงคลองนามสามสิบสองคดคุ้ง
229,58,2,ชวากวุ้งเวียนซ้ายมาฝ่ายขวา
230,58,3,ให้หนูน้อยคอยนับในนาวา
231,58,4,แต่หนึ่งมาถ้วนสามสิบสองคด
232,59,1,อันคดอื่นหมื่นคดกำหนดแน่
233,59,2,เว้นเสียแต่ใจมนุษย์สุดกำหนด
234,59,3,ทั้งลวงล่องอเงี้ยวทั้งเลี้ยวลด
235,59,4,ถึงคลองคดก็ยังไม่เหมือนใจคน
236,60,1,ถึงปากช่องคลองชื่อสุนัขหอน
237,60,2,ทั้งเรือแพแลสลอนเสลือกสลน
238,60,3,ต่างแขงข้อถ่อค้ำที่น้ำวน
239,60,4,คงคาข้นขุ่นตื้นแต่พื้นเลน
240,61,1,เข้ายัดเยียดเสียดแซกบ้างแตกหัก
241,61,2,บ้างถ่อผลักอึดอัดขัดเขมน
242,61,3,บ้างทุ่มเถียงเสียงหญิงขึ้นเกนเกน
243,61,4,ล้วนโคลนเลนเปื้อนเปรอะเลอะทั้งตัว
244,62,1,ที่น้อยตัวผัวเมียลงลากฉุด
245,62,2,นางเมียหยุดผัวโกรธเมียโทษผัว
246,62,3,ด้วยยากเย็นเข็นฝืดทั้งมืดมัว
247,62,4,พอตึงตัวเต็มเบียดเข้าเสียดแซะ
248,63,1,ทั้งยุงชุมรุมกัดปัดเปรียะประ
249,63,2,เสียงผัวะผะพึบพับปุบปับแปะ
250,63,3,ที่เข็นเรียงเคียงลำขยำขแยะ
251,63,4,มันเกาะแกะกันจริงจริงหญิงกับชาย
252,64,1,จนตกทางบางสะใภ้ครรไลยล่อง
253,64,2,มีบ้านช่องซ้ายขวาเขาค้าขาย
254,64,3,ปลูกทับทิมริมทางสองข้างราย
255,64,4,ไม่เปล่าดายดกระย้าทั้งตาปี
256,65,1,บ้างดิบห่ามงามงอมจนค้อมกิ่ง
257,65,2,เปนดอกติ่งแตกประดับสลับสี
258,65,3,บ้างแตกร้าวพราวเม็ดเพ็ชรโนรี
259,65,4,เขาขายดีเก็บได้ใส่กระเฌอ
260,66,1,มาตั้งขายฝ่ายเจ้าของไม่ต้องถือ
261,66,2,เห็นเรือล่องร้องว่าซื้อทับทิมเหนอ
262,66,3,จะพูดจาคารวะทั้งคะเออ
263,66,4,เสียงเหน่อเหน่อหน้าตาน่าเอนดู
264,67,1,นึกเสียดายหมายมั่นใคร่พันผูก
265,67,2,ไว้เปนลูกสะใภ้ให้เจ้าหนู
266,67,3,พอนึกหยุดบุตรเราก็เจ้าชู้
267,67,4,อุส่าห์รู้ร้องต่อจะขอชิม
268,68,1,เขาอายเอียงเมียงเมินทำเดินเฉย
269,68,2,ไม่เกินเลยลวนลามงามหงิมหงิม
270,68,3,ได้ตอบต่อล้อเหล่าเจ้าทับทิม
271,68,4,พอแย้มยิ้มเฮฮาประสาชาย
272,69,1,ถึงแม่กลองสองฝั่งเขาตั้งบ้าน
273,69,2,น่าสำราญเรือนเรือดูเหลือหลาย
274,69,3,บ้างย่างปลาค่าเคียงเรียงเรียงราย
275,69,4,ดูวุ่นวายวิ่งไขว่กันใหญ่น้อย
276,70,1,ขายสำเร็จเป็ดไก่ทั้งไข่พอก
277,70,2,กระเบนกระบอกปลาทูทั้งปูหอย
278,70,3,ลูกค้ารับนับกันเปนพันร้อย
279,70,4,ปลาเล็กน้อยขมงโกรยโกยกะบุง
280,71,1,นางแม่ค้าปลาเค็มก็เต็มสวย
281,71,2,กำไรรวยรวมประจบจนครบถุง
282,71,3,บ้างเหน็บท้องป่องปุ่ยตุ่ยตุ่ยตุง
283,71,4,ต่างบำรุงรูปร่างสำอางตา
284,72,1,พอออกช่องล่องลำแม่น้ำกว้าง
285,72,2,บ้านบางช้างแฉกแชไปแควขวา
286,72,3,ข้างซ้ายตรงลงทเลพอเวลา
287,72,4,พระสุริยามืดมัวทั่วแผ่นดิน
288,73,1,ดูซ้ายขวาป่าปะโลงหวายโป่งเป้ง
289,73,2,ให้วังเวงหวั่นไหวฤทัยถวิล
290,73,3,เวลาเย็นเห็นนกวิหคบิน
291,73,4,ไปหากินแล้วก็พากันมารัง
292,74,1,บ้างเคียงคู่ชูคอเสียงซ้อแซ้
293,74,2,โอ้แลแลแล้วก็ให้อาไลยหลัง
294,74,3,แม้นร่วมเรือนเหมือนนกที่กกรัง
295,74,4,จะได้นั่งแนบข้างเหมือนอย่างนก
296,75,1,นี่กระไรไม่มีเท่ากี่ก้อย
297,75,2,โอ้บุญน้อยนึกน่าน้ำตาตก
298,75,3,ต้องลมว่าวหนาวหนังเหมือนคั้งคก
299,75,4,จะได้กกกอดใครก็ไม่มี
300,76,1,จนเรือออกนอกอ่าวดูเปล่าโว่ง
301,76,2,ทเลโล่งแลมัวทั่ววิถี
302,76,3,ไม่เห็นหนสนธยาเปนราตรี
303,76,4,แต่ลมดีดาวสว่างกระจ่างตา
304,77,1,สำรวลรื่นคลื่นราบดังปราบเรี่ยม
305,77,2,ทั้งน้ำเปี่ยมป่าแสมข้างแควขวา
306,77,3,ดาวกระจายพรายพร่างกลางนภา
307,77,4,แสงคงคาเค็มพราวราวกับพลอย
308,78,1,เห็นปลาว่ายกายสล้างกระจ่างแจ่ม
309,78,2,แลแอร่มเรืองรุ่งชั้นกุ้งฝอย
310,78,3,เปนหมู่หมู่ฟูฟ่องขึ้นล่องลอย
311,78,4,ตัวน้อยน้อยนางมังกงขมงโกรย
312,79,1,ชื่นอารมณ์ชมปลาเวลาดึก
313,79,2,หวนรำฦกแล้วเสียดายไม่วายโหย
314,79,3,แม้นเห็นปลาวารินจะดิ้นโดย
315,79,4,ทั้งลมโชยเฉื่อยชื่นระรื่นเย็น
316,80,1,จะเพลินชมยมนาเวหาห้อง
317,80,2,เช่นนี้น้องไหนเลยจะเคยเห็น
318,80,3,ทเลโล่งโว่งว่างน้ำค้างกระเซ็น
319,80,4,ดูดาวเด่นดวงสว่างเหมือนอย่างโคม
320,81,1,จะเปรมปรีดิ์ดีใจมิใช่น้อย
321,81,2,น้องจะพลอยเพลินอารมณ์ด้วยชมโฉม
322,81,3,โอ้อายจิตรคิดรักลักประโลม
323,81,4,ทรวงจะโทรมตรงช่องปากคลองโคน
324,82,1,ด้วยมืดค่ำสำคัญที่นั่นแน่
325,82,2,เรียกแสมตายห่าพฤกษาโกร๋น
326,82,3,ลำภูรายชายเลนดูเอนโอน
327,82,4,วายุโยนยอดระย้าริมสาคร
328,83,1,หิ่งห้อยจับวับวามอร่ามเหลือง
329,83,2,ดูรุ่งเรืองรายจำรัสประภัศร
330,83,3,เหมือนแหวนก้อยพลอยพรายเมื่อกรายกร
331,83,4,ยังอาวรณ์แหวนประดับด้วยลับตา
332,84,1,ถึงคลองช่องล่องเลียบเงียบสงัด
333,84,2,เห็นเมฆกลัดกลางทเลบนเวหา
334,84,3,เสียงโครมครื้นคลื่นกระทั่งฝั่งชลา
335,84,4,ลมสลาตันตึงหึ่งหึ่งฮือ
336,85,1,นาวาเหเซหันให้ปั่นป่วน
337,85,2,ต้องแจวทวนท้ายหันช่วยกันถือ
338,85,3,ถึงสี่แจวแล้วเรือยังเหลือมือ
339,85,4,ลมกระพือพัดโงงดูโคลงเคลง
340,86,1,ทั้งคลื่นซ้ำน้ำซัดให้ปัดปั่น
341,86,2,โอ้แต่ชั้นคลื่นลมยังข่มเหง
342,86,3,น่าอายเพื่อนเหมือนคำเขาทำเพลง
343,86,4,มาเท้งเต้งเรือลอยน่าน้อยใจ
344,87,1,ยิ่งแจวทวนป่วนปั่นยิ่งหันเห
345,87,2,ลมทเลเหลือจะต้านทานไม่ไหว
346,87,3,เสียงสวบเสยเกยตรงเข้าพงไพร
347,87,4,ติดอยู่ใต้ต้นโกงกางแต่กลางคืน
348,88,1,พอจุดเทียนเชี่ยนขันน้ำมันคว่ำ
349,88,2,ต้องวิดน้ำนาวาไม่ฝ่าฝืน
350,88,3,เสื่อที่นอนหมอนนวมน้ำท่วมชื้น
351,88,4,เหลือแต่ผืนผ้าแพรของแม่น้อง
352,89,1,ได้กันลมห่มหนาวเมื่อเช้าตรู่
353,89,2,ยังรักรู้จักคุณการุญสนอง
354,89,3,ลมรินรินกลิ่นกลบอบลออง
355,89,4,ได้ปกครองครุมเครือเมื่อเรือค้าง
356,90,1,เขาหลับเรื่อยเหนื่อยอ่อนนอนสนิท
357,90,2,พี่นี้คิดใคร่ครวญจนจวนสว่าง
358,90,3,เสียงนกร้องซ้องแซ่ครอแครคราง
359,90,4,ทั้งลิงค่างครอกโครกละโอกโอย
360,91,1,เสียงชนีที่เหล่าเขายี่สาน
361,91,2,วิเวกหวานหวัวหวัวผัวผัวโหวย
362,91,3,หวิวหวิวไหวได้ยินยิ่งดิ้นโดย
363,91,4,ชนีโหยหาคู่ไม่รู้วาย
364,92,1,เหมือนวิตกอกน้องที่ตรองตรึก
365,92,2,เหลือรำฦกอาไลยมิใคร่หาย
366,92,3,จะเรียกบ้างอย่างชนีก็มีอาย
367,92,4,ต้องเรียกสายสวาทในใจรำจวญ
368,93,1,จนรุ่งแจ้งแสงสว่างนภางค์พื้น
369,93,2,ต้องค้างตื้นติดป่าพากันสรวล
370,93,3,จะเข็นค้ำล้ำเหลือเปนเรือญวน
371,93,4,พอเห็นจวนน้ำขึ้นค่อยชื่นใจ
372,94,1,ต้นแสมแลดูล้วนปูแสม
373,94,2,ขึ้นไต่แต่ต้นกิ่งวิ่งไสว
374,94,3,เขาสั่นต้นหล่นผอยผลอยผลอยไป
375,94,4,ลงมุดใต้ตมเลนเห็นแต่ตา
376,95,1,โอ้เอนดูหนูน้อยร้องหอยเหาะ
377,95,2,ขึ้นไปเกาะกิ่งตลอดยอดพฤกษา
378,95,3,ล้วนจุบแจงแผลงฤทธิ์เขาปลิดมา
379,95,4,กวักตรงหน้าเรียกให้มันได้ยิน
380,96,1,จุบแจงเอ๋ยเผยฝาหาเข้าเปียก
381,96,2,แม่ยายเรียกจะให้ไปกฐิน
382,96,3,ทั้งงวงทั้งงาออกมากิน
383,96,4,ช่วยปัดริ้นปัดยุงกระทุงราย
384,97,1,เขาร่ำเรียกเพรียกหูได้ดูเล่น
385,97,2,มันอยากเปนลูกเขยทำเงยหงาย
386,97,3,เยี่ยมออกฟังทั้งตัวกลัวแม่ยาย
387,97,4,โอ้นึกอายด้วยจุบแจงแกล้งสำออย
388,98,1,เหมือนจะรู้อยู่ในเล่ห์เสนหา
389,98,2,แต่หากว่าพูดยากเปนปากหอย
390,98,3,เปรียบเหมือนคนจนทุนทั้งบุญน้อย
391,98,4,จะกล่าวถ้อยออกไม่ได้ดังใจนึก
392,99,1,พอลอยลำน้ำมากออกจากป่า
393,99,2,ได้แอบอาไศรยแสมอยู่แต่ดึก
394,99,3,ในดงฟืนชื่นชุ่มทุกพุ่มพฤกษ์
395,99,4,ผู้ใดนึกฟันฟาดให้คลาดแคล้ว
396,100,1,แล้วเคลื่อนคลาลาจากปากคลองช่อง
397,100,2,ไปตามร่องน้ำหลักปักเปนแถว
398,100,3,ข้ามยี่สานบ้านสองพี่น้องแล้ว
399,100,4,ค่อยคล่องแคล่วเข้าชวากปากตะบูน
400,101,1,น้ำยังน้อยค่อยค้ำพอลำเลื่อน
401,101,2,ไม่มีเพื่อนเรือปลาดช่างขาดสูญ
402,101,3,ในคลองลัดทัศนายิ่งอาดูร
403,101,4,เปนดินพูนพานจะตื้นแต่พื้นโคลน
404,102,1,ป่าปะโลงโกงกางแกมแสม
405,102,2,แต่ล้วนแต่ตายฝอยกรองกร๋อยโกร๋น
406,102,3,ตลอดหลามตามตลิ่งล้วนลิงโลน
407,102,4,อ้ายทโมนนำหน้าเที่ยวคว้าปู
408,103,1,ครั้นล้วงขุดสุดอย่างเอาหางยอน
409,103,2,มันหนีบนอนร้องเกลือกเสือกหัวหู
410,103,3,เพื่อนเข้าคร่าหน้าหลังออกพรั่งพรู
411,103,4,ลากเอาปูออกมาได้ไอ้กะโต
412,104,1,ทั้งหอยแครงแมลงดามันหาคล่อง
413,104,2,ฉีกกระดองกินไข่มิใช่โง่
414,104,3,ได้อิ่มอ้วนท้วนหมดไม่อดโซ
415,104,4,อกเอ๋ยโอ้เอนดูหมู่แมลงดา
416,105,1,ให้สามีขี่หลังเที่ยวฝั่งแฝง
417,105,2,ตามหล้าแหล่งเลนเคมเลมภักษา
418,105,3,เขาจับเปนเหนสมเพชเวทนา
419,105,4,ทิ้งแมลงดาผัวเสียเอาเมียไป
420,106,1,ฝ่ายตัวผู้อยู่เดียวเที่ยวไม่รอด
421,106,2,เหมือนตาบอดมิได้แจ้งตำแหน่งไหน
422,106,3,ต้องอดอยากจากเมียเสียน้ำใจ
423,106,4,ก็บรรไลยแลกลาดดาษดา
424,107,1,แม้นเดี๋ยวนี้มีหญิงไม่ทิ้งผัว
425,107,2,ถึงรูปชั่วฉันจะรักให้นักหนา
