line,verse,part,text
56,15,1,ถึงบางซ่อนเหมือนเขาซ่อนสมรพี่
57,15,2,ซ่อนไว้นี่ดอกกระมังเห็นกว้างขวาง
58,15,3,เจ้าเยี่ยมหน้าออกมาหาพี่หน่อยนาง
59,15,4,จะลาร้างแรมไกลเจ้าไปแล้ว
60,16,1,ถึงน้ำวนชลสายที่ท้ายย่าน
61,16,2,เขาเรียกบ้านวัดโบถตลาดแก้ว
62,16,3,จะเหลียวกลับลับวังมาลิบแล้ว
63,16,4,พี่ลับแก้วลับบ้านมาย่านบาง
64,17,1,พฤกษาสวนล้วนได้ระดูดอก
65,17,2,ตระหง่านงอกริมกระแสแลสล้าง
66,17,3,กล้วยระกำอัมพาพฤกษาปราง
67,17,4,ต้องน้ำค้างช่อชุ่มเปนพุ่มพวง
68,18,1,เห็นจันทน์สุกลูกเหลืองตระหลบกลิ่น
69,18,2,แมลงภู่บินร่อนร้องประคองหวง
70,18,3,พฤกษาพ้องต้องนามกานกาดาดวง
71,18,4,พี่ยลพวงผลจันทน์ให้หวั่นใจ
72,19,1,แมลงภู่เชยเหมือนพี่เคยประคองชิด
73,19,2,นิ่งพินิจนึกน่าน้ำตาไหล
74,19,3,เห็นรักร่วงผลิผลัดสลัดใบ
75,19,4,เหมือนรักใจขวัญเมืองที่เคืองเรา
76,20,1,พี่เวียนเตือนเหมือนอย่างน้ำค้างย้อย
77,20,2,ให้แช่มช้อยชื่อช่อเช่นกอเก่า
78,20,3,โอ้รักต้นฤๅมาต้องกับสองเรา
79,20,4,จึงใจเจ้าโกรธไปไม่ได้นาน
80,21,1,ถึงแขวงแควแพตลอดตลาดขวัญ
81,21,2,เปนเมืองจันตะประเทศระโหฐาน
82,21,3,ตลิ่งเบื้องบูรพาศาลาลาน
83,21,4,เรือขนานจอดโจทย์กันจอแจ
84,22,1,พินิจนางแม่ค้าก็น่าชม
85,22,2,ท้าคารมเร็วเร่งอยู่เซ็งแซ่
86,22,3,ใส่เสื้อตึงรึงรัดดูอัดแอ
87,22,4,พี่แลแลเครื่องเล่นเปนเสียดาย
88,23,1,ชมคณาฝูงนางมากลางชล
89,23,2,สุริยนเยี่ยมฟ้าเวลาสาย
90,23,3,ถึงปากเกร็ดเสร็จพักผ่อนฝีพาย
91,23,4,หยุดสบายบริโภคอาหารพลัน
92,24,1,แรงกำเริบเอิบอิ่มขยายออก
93,24,2,เขาก็บอกโยนยาวฉาวสนั่น
94,24,3,ถึงหาดขวางบางพูดเขาพูดกัน
95,24,4,พี่คิดผันใจฉงนอยู่คนเดียว
96,25,1,เปนพูดชื่อฤๅผีภูตปีศาจหลอก
97,25,2,ใครช่วยบอกภูตผีมานี่ประเดี๋ยว
98,25,3,จะสั่งฝากขนิษฐาสุดาเดียว
99,25,4,ใครเกินเกี้ยวแล้วอย่าไว้กำไรเลย
100,26,1,ถึงบางพังน้ำพังลงตลิ่ง
101,26,2,โอ้ช่างจริงเหมือนเขาว่านิจาเอ๋ย
102,26,3,พี่จรจากดวงใจมาไกลเชย
103,26,4,โอ้อกเอ๋ยแทบพังเหมือนฝั่งชล
104,27,1,ถึงวังวัดเทียนถวายบ้านใหม่ข้าม
105,27,2,ก็รีบตามเรือที่นั่งมากลางหน
106,27,3,ทุ่งละลิ่วทิวเมฆเปนหมอกมน
107,27,4,สะพรั่งต้นตาลโตนดอนาถครัน
108,28,1,เจ้าของตาลรักหวานขึ้นปีนต้น
109,28,2,ระวังตนตีนมือระมัดมั่น
110,28,3,เหมือนคบคนคำหวานรำคาญครัน
111,28,4,ถ้าพลั้งพลันเจ็บอกเหมือนตกตาล
112,29,1,เห็นเทพีมีหนามลงราน้ำ
113,29,2,เปรียบเหมือนคำคนพูดไม่อ่อนหวาน
114,29,3,เห็นกิ่งกีดมีดพร้าเข้าราราน
115,29,4,ถึงหนามกรานก็ไม่เหน็บเหมือนเจ็บทรวง
116,30,1,ถึงบางหลวงทรวงร้อนดังศรปัก
117,30,2,พี่ร้างรักมาด้วยราชการหลวง
118,30,3,เมื่อคิดไปใจหายเสียดายดวง
119,30,4,จนเรือล่วงมาถึงย่านบ้านกระแชง
120,31,1,พี่เร่งเตือนเพื่อนชายพายกระโชก
121,31,2,ถึงสามโคกต้องแดดยิ่งแผดแสง
122,31,3,ให้รุ่มร้อนอ่อนจิตรระอิดแรง
123,31,4,เห็นมอญแต่งตัวเดินมาตามทาง
124,32,1,ตาโถงถุงนุ่งอ้อมลงกรอมซ่น
125,32,2,เปนแยบยลเมื่อยกขยับย่าง
126,32,3,เห็นขาขาววาวแวบอยู่หว่างกลาง
127,32,4,ใครยลนางก็เปนน่าจะปรานี
128,33,1,ดูเย่าเรือนหาเหมือนอย่างไทยไม่
129,33,2,หลังคาใหญ่พื้นเล็กเปนโรงผี
130,33,3,ระยะบ้านย่านนั้นก็ยาวรี
131,33,4,จำเภาะมีฝั่งซ้ายเมื่อพายไป
132,34,1,ถึงวังตำหนักพักพลพอเสวย
133,34,2,แล้วก็เลยตามแควกระแสไหล
134,34,3,ทั้งน้ำลงน่าสลดระทดใจ
135,34,4,โอ้น้ำไหลเจียวยังมีเวลาลง
136,35,1,แต่โศกพี่ฤๅไม่มีเวลาว่าง
137,35,2,ระยะทางก็ยังไกลถึงไพรระหง
138,35,3,ขึ้นจากน้ำแล้วจะซ้ำเข้าเดินดง
139,35,4,เมื่อไรลงนั่นแลกายจะวายตรอม
140,36,1,เห็นลมอื้อจะใคร่สื่อสาราสั่ง
141,36,2,ถึงร้อยชั่งคู่เชยเคยถนอม
142,36,3,ให้นิ่มน้องครองศักดิ์อย่าปลักปลอม
143,36,4,เรียมนี้ตรอมใจถึงคนึงนาง
144,37,1,ถึงทุ่งขวางกลางย่านบ้านกระบือ
145,37,2,ที่ลมอื้อนั้นค่อยเหือดด้วยคุ้งขวาง
146,37,3,ถึงย่านหนึ่งน้ำเซาะเปนเกาะกลาง
147,37,4,ต้องแยกทางสองแควกระแสชล
148,38,1,ปางบุรำคำบุราณขนานนาม
149,38,2,ราชครามเกาะใหญ่เปนไพรสณฑ์
150,38,3,ในแถวทางกลางย่านกันดารคน
151,38,4,นาวาดลเดินเบื้องบูรพา
152,39,1,โอ้กระแสแควเดียวทีเดียวหนอ
153,39,2,มาเกิดก่อเกาะถนัดสกัดหน้า
154,39,3,ต้องแยกคลองออกเปนสองทางคงคา
155,39,4,นี่ฤๅคนจะมิน่าเปนสองใจ
156,40,1,ครั้นพ้นสิ้นถิ่นเกาะค่อยเลาะเลียบ
157,40,2,นาวาเพียบน้ำลงกำลังไหล
158,40,3,โอ้อนาถเหนื่อยน่าระอาใจ
159,40,4,ถึงบางไซด่านดักนาวาเดิน
160,41,1,เขาบอกชื่อสีกุกตรงด่านข้าม
161,41,2,เปนสามง่ามน้ำนองในคลองเขิน
162,41,3,ปักษาโบกปีกบินลงดินเดิน
163,41,4,มัจฉาเพลินผุดพล่านในคงคา
164,42,1,นกยางเลียบเหยียบปลานักขาหยิก
165,42,2,เอาปากจิกบินฮือขึ้นเวหา
166,42,3,กระทุงน้อยลอยทวนนาวามา
167,42,4,โอ้ปักษาเอ๋ยจะลอยถึงไหนไป
168,43,1,น่าวังฤๅจะสั่งด้วยนะนก
169,43,2,ให้แนบอกของพี่รู้ว่าโหยไห้
170,43,3,มิทันสั่งสกุณินก็บินไป
171,43,4,ลงจับใกล้นกตะกรุมริมวุ้มวน
172,44,1,ศีศะเตียนเลี่ยนโล่งหัวล้านเลื่อม
173,44,2,เหนียงกระเพื่อมร้องแรงแสยงขน
174,44,3,โอ้หัวนกนี่ก็ล้านประจานคน
175,44,4,เมื่อยามยลพี่ยิ่งแสนระกำทรวง
176,45,1,ถึงเกาะเกิดเกิดเกาะขึ้นกลางน้ำ
177,45,2,เหมือนเกิดกรรมเกิดราชการหลวง
178,45,3,จึงเกิดโศกขัดขวางขึ้นกลางทรวง
179,45,4,จะตักตวงไว้ก็เติบกว่าเกาะดิน
180,46,1,รำพึงพายตามสายกระแสเชี่ยว
181,46,2,ยิ่งแสนเปลี่ยวเปล่าในฤไทยถวิล
182,46,3,สักครู่หนึ่งก็มาถึงบางเกาะอิน
183,46,4,กระแสสินธุ์สายชลเปนวนวัง
184,47,1,อันเท็จจริงสิ่งนี้ไม่รู้แน่
185,47,2,ได้ยินแต่ในยุบลแต่หนหลัง
186,47,3,ว่าที่เกาะบางอออินเปนถิ่นวัง
187,47,4,กระษัตริย์ครั้งครองศรีอยุธยา
188,48,1,พาสนมออกมาชมคณานก
189,48,2,ก็เรื้อรกรั้งร้างเปนทางป่า
190,48,3,อันคำแจ้งกับเราแกล้งสังเกตตา
191,48,4,ก็เห็นน่าที่จะแน่กระแสความ
192,49,1,แต่เดี๋ยวนี้มีไม้ก็ตายโกร๋น
193,49,2,ทั้งเกิดโจรจรเข้ให้คนขาม
194,49,3,โอ้ฉนี้แก้วพี่เจ้ามาตาม
195,49,4,จะวอนถามย่านน้ำพี่ร่ำไป
196,50,1,ถึงเกาะพระที่ระยะสำเภาล่ม
197,50,2,เภตราจมอยู่ในแควกระแสไหล
198,50,3,ถึงเกาะเรียนโอ้เรียมยิ่งเกรียมใจ
199,50,4,ที่เพื่อนไปเขาก็โจทกันกลางเรือ
200,51,1,ว่าคุ้งน่าท่าเสือข้ามกระแส
201,51,2,พี่แลแลหาเสือไม่เห็นเสือ
202,51,3,ถ้ามีจริงก็จะวิ่งลงจากเรือ
203,51,4,อุทิศเนื้อให้เปนภักษ์พยัคฆา
204,52,1,ไม่เคยตายเขาบ่ายนาวาล่อง
205,52,2,เข้าในคลองตะเคียนให้โหยหา
206,52,3,ระยะย่านบ้านช่องในคลองมา
207,52,4,ล้วนภาษาพวกแขกตะนีอึง
208,53,1,ดูหน้าตาก็ไม่น่าจะชมชื่น
209,53,2,พี่แขงขืนอารมณ์ทำก้มขึง
210,53,3,ที่เพื่อนเราร้องหยอกมันออกอึง
211,53,4,จนเรือถึงปากช่องคลองตะเคียน
212,54,1,เห็นวัดวาอารามตามตลิ่ง
213,54,2,ออกแจ้งจริงเหลือจะจำในคำเขียน
214,54,3,พระเจดีย์ดูกลาดดาษเดียร
215,54,4,การเปรียญโบถกุฏิ์ชำรุดพัง
216,55,1,ถึงวัดธารมาใหม่ใจระย่อ
217,55,2,ของพระหน่อสุริย์วงศ์พระวังหลัง
218,55,3,อุส่าห์ทรงศรัทธามาประทัง
219,55,4,อารามรั้งฤๅมางามอร่ามทอง
220,56,1,สังเวชวัดธารมาที่อาไศรย
221,56,2,ถึงสร้างใหม่ชื่อยังธาระมาหมอง
222,56,3,เหมือนทุกข์พี่ถึงจะมีจินดาครอง
223,56,4,มงกุฎทองสร้อยสอิ้งมาใส่กาย
224,57,1,อันตัวงามยามนี้ก็ตรอมอก
225,57,2,แสนวิตกมาตามแควกระแสสาย
226,57,3,ถึงคลองสระประทุมานาวาราย
227,57,4,น่าใจหายเห็นศรีอยุธยา
228,58,1,ทั้งวังหลวงวังหลังก็รั้งรก
229,58,2,เห็นนกหกซ้อแซ้บนพฤกษา
230,58,3,ดูปราสาทราชวังเปนรังกา
231,58,4,ดังป่าช้าพงชัฎสงัดคน
232,59,1,อนิจาธานินสิ้นกระษัตริย์
233,59,2,เหงาสงัดเงียบไปดังไพรสณฑ์
234,59,3,แม้กรุงยังพรั่งพร้อมประชาชน
235,59,4,จะสับสนแซ่เสียงทั้งเวียงวัง
236,60,1,มะโหรีปี่กลองจะก้องกึก
237,60,2,จะโครมครึกเซ็งแซ่ด้วยแตรสังข์
238,60,3,ดูภาราน่าคิดอนิจจัง
239,60,4,ยังได้ฟังแต่เสียงสกุณา
240,61,1,ทั้งสองฝั่งแฝกแขมแอร่มรก
241,61,2,ชะตาตกสูญสิ้นพระชัณษา
242,61,3,แต่ปู่ย่ายายเราท่านเล่ามา
243,61,4,เมื่อแรกศรีอยุธยายังเจริญ
244,62,1,กระษัตริย์สืบสุริยวงศ์ดำรงโลกย์
245,62,2,ระงับโศกศุขสุดจะสรเสริญ
246,62,3,เราเห็นยับยังแต่รอยก็พลอยเพลิน
247,62,4,เสียดายเกิดมาเมื่อเกินน่าน้อยใจ
248,63,1,กำแพงรอบขอบคูก็ดูฦก
249,63,2,ไม่น่าศึกอ้ายพม่าจะมาได้
250,63,3,ยังให้มันข้ามเข้าเอาเวียงไชย
251,63,4,โอ้อย่างไรเหมือนบุรีไม่มีชาย
252,64,1,ฤๅธานินสิ้นเกณฑ์จึงเกิดยุค
253,64,2,ไพรีรุกรบได้ดังใจหมาย
254,64,3,เหมือนทุกวันแล้วไม่คัณนาตาย
255,64,4,ให้ใจหายหวั่นหวั่นถึงจันทร์ดวง
256,65,1,พี่ดูใจค่ายนอกออกหนักแน่น
257,65,2,ดังเขตรแคว้นคูขอบนครหลวง
258,65,3,ไม่เห็นจริงใจนางในกลางทรวง
259,65,4,ชายทะลวงเข้ามาบ้างจะอย่างไร
260,66,1,ขอเทเวศร์เขตสวรรค์ชั้นดุสิต
261,66,2,ดลใจมิตรอย่าให้เหมือนกับกรุงใหญ่
262,66,3,ให้เหมือนกรุงเราทุกวันไม่พรั่นใคร
263,66,4,นั่นแลใจเห็นจะครองกับน้องนาน
264,67,1,สุริยนเย็นสนธยาย่ำ
265,67,2,ประทับลำเรือเรียงเคียงขนาน
266,67,3,เขาเรียกวัดแม่นางปลื้มลืมรำคาญ
267,67,4,ใครขนานชื่อหนอได้ต่อมา
268,68,1,ช่างแปลงโศกให้เราปลื้มพอลืมรัก
269,68,2,จะรู้จักคุณจริงไม่แกล้งว่า
270,68,3,พลพายนายไพร่บรรดามา
271,68,4,หุงเข้าหาฟืนใส่ก่อไฟฮือ
272,69,1,พี่ตันอกตกยากจากสถาน
273,69,2,เห็นอาหารหวนทอดใจใหญ่หือ
274,69,3,ค่อยขืนเคี้ยวข้าวคำสักกำมือ
275,69,4,พอกลืนครือคอแค้นดังขวากคม
276,70,1,จะเจือน้ำซ้ำแสบในทรวงเสียว
277,70,2,ที่เค็มเปรี้ยวกล้ำกลืนก็ขื่นขม
278,70,3,กินประทับแต่พอรับกับโรคลม
279,70,4,ครั้นค่ำพรมน้ำค้างอยู่พร่างพราย
280,71,1,ก็แรมรอนนอนวัดแม่นางปลื้ม
281,71,2,พี่ไม่ลืมอาไลยให้ใจหาย
282,71,3,ทั้งไพร่นายนอนกลาดบนหาดทราย
283,71,4,พงศ์นารายน์นรินทร์วงศ์ที่ทรงญาณ
284,72,1,บรรธมเรือพระที่นั่งบังวิสูตร
285,72,2,เขารวบรูดรอบดีทั้งสี่ด้าน
286,72,3,ครั้นรุ่งเช้าราวโมงหนึ่งนานนาน
287,72,4,จัดแจงม่านให้เคลื่อนนาวาคลา
288,73,1,เข้าลำคลองหัวรอตอระดะ
289,73,2,เกะกะรอร้างทางพม่า
290,73,3,เห็นรอหักเหมือนหนึ่งรักพี่รอรา
291,73,4,แต่รอท่ารั้งทุกข์มาตามทาง
292,74,1,พอเลี้ยวแหลมถึงท่าศาลาเกวียน
293,74,2,ตลิ่งเตียนแลโล่งดังคนถาง
294,74,3,พี่ตั้งตาหาเกวียนสองข้างทาง
295,74,4,หมายจะจ้างบรรทุกไปท่าเรือ
296,75,1,แต่ทุกข์รักก็เห็นหนักถนัดอก
297,75,2,ถึงสักหกเจ็ดเกวียนก็เจียนเหลือ
298,75,3,แต่โศกรักมาจนหนักในลำเรือ
299,75,4,เฝ้าเติมเจือไปทุกคุ้งรำคาญครัน
300,76,1,ถึงบ่อโพงถ้ามีโพงจะผาศุก
301,76,2,จะโพงทุกข์เสียให้สิ้นที่โศกศัลย์
302,76,3,นี่แลแลก็เห็นแต่ตลิ่งชัน
303,76,4,ถึงปากจั่นตะละเตือนให้ตรอมใจ
304,77,1,โอ้นามน้องฤๅมาพ้องกับชื่อบ้าน
305,77,2,ลืมรำคาญแล้วมานึกรำฦกได้
306,77,3,ถึงบางระกำโอ้กรรมระยำใจ
307,77,4,เคราะห์กะไรจึงมาร้ายไม่วายเลย
308,78,1,ระกำกายมาถึงท้ายระกำบ้าน
309,78,2,ระกำย่านนี่ก็ยาวนะอกเอ๋ย
310,78,3,โอ้คนผู้เขาช่างอยู่อย่างไรเลย
311,78,4,ฤๅอยู่เคยความระกำทุกค่ำคืน
312,79,1,ถึงคุ้งแคว้นแดนพระนครหลวง
313,79,2,ยิ่งโศกทรวงเสียใจให้สอื้น
314,79,3,โอ้อกเอ๋ยยังจะไปอิกหลายคืน
315,79,4,กว่าจะชื่นแทบช้ำระกำกาย
316,80,1,ถึงแม่ลาเมื่อเรามาก็ลาแม่
317,80,2,แม่จะแลแลหาไม่เห็นหาย
318,80,3,จะถามข่าวเช้าเย็นไม่เว้นวาย
319,80,4,แต่เจ้าสายสุดใจมิได้มา
320,81,1,ถึงอรัญญิกยามแดดแผดพยับ
321,81,2,เสโทซับซาบโทมนัศา
322,81,3,ถึงตะเคียนด้วนด่วนรีบนาวามา
323,81,4,ถึงศาลาลอยแลลิงโลดใจ
324,82,1,เงื้อมตลิ่งงิ้วงามตระหง่านยอด
325,82,2,ระกะกอดเกะกะกิ่งไสว
326,82,3,พยุยวบกิ่งเยือกเขยื้อนใบ
327,82,4,ถึงวังตะไลเห็นบ้านละลานแล
328,83,1,ถึงบ้านขวางที่ทางนาวาจอด
329,83,2,เรือตลอดแลหลามตามกระแส
330,83,3,ถึงท่าเรือเรือยัดกันอัดแอ
331,83,4,ดูจอแจจอดริมตลิ่งชุม
332,84,1,ที่น่าท่ารารับประทับหยุด
333,84,2,อุดตลุดขนของขึ้นกองสุม
334,84,3,เสบียงใครใครนั่งระวังคุม
335,84,4,พร้อมชุมนุมแน่นน่าศาลารี
336,85,1,ฝ่ายพระหน่อสุริยวงศ์ทรงศิกขา
337,85,2,ขึ้นศาลาโสรจสรงวารีศรี
338,85,3,ข้างพวกเราเฮฮาลงวารี
339,85,4,แต่โดยดีใจตนด้วยพ้นพาย
340,86,1,อุระเรียมเกรียมตรมอารมณ์ร้อน
341,86,2,ระอาอ่อนอกใจมิใคร่หาย
342,86,3,แลตลิ่งวิงหน้าในตาพราย
343,86,4,หัวไหล่ตายตึงยอกตลอดตัว
344,87,1,ได้พึ่งเพื่อนเหมือนญาติเมื่อยามเข็ญ
345,87,2,เขานวดเคล้นให้บ้างก็ยังชั่ว
346,87,3,พระอาทิตย์มืดมิดเข้าเมฆมัว
347,87,4,ฟ้าสลัวแดดดับพยับไพร
348,88,1,กองคเชนทร์เกณฑ์ช้างยี่สิบเชือก
349,88,2,มาจัดเลือกกองหมอขึ้นคอไส
350,88,3,ที่เดินดีขี่กูบไม่แกว่งไกว
351,88,4,วิสูตรใส่สองข้างเปนช้างทรง
352,89,1,แล้วผ่อนเกณฑ์กองช้างไว้กลางทุ่ง
353,89,2,เวลารุ่งจะเสด็จขึ้นไพรระหง
354,89,3,ที่สี่เวรเกณฑ์กันไว้ล้อมวง
355,89,4,พระจอมพงศ์อิศยมบรรธมพลัน
356,90,1,อันพวกเราเหล่าเสวกามาตย์
357,90,2,เหนื่อยอนาถนิทราดังอาสัญ
358,90,3,แสนวิตกอกพี่นี้ผูกพัน
359,90,4,ให้หวั่นหวั่นเวทนาด้วยอาวรณ์
360,91,1,สดับเสียงสัปรุษที่หยุดพัก
361,91,2,เขาร้องสักรวาอึงทั้งครึ่งท่อน
362,91,3,บ้างชมป่าช้าปี่ทีลคร
363,91,4,ถึงสบกลอนที่จะรู้ก็สู้เมิน
364,92,1,เฝ้าแหงนดูดวงแขชะแง้ภักตร์
365,92,2,เห็นจันทร์ชักรถร่อนเวหาเหิน
366,92,3,ดูดวงเดือนเหมือนชื่อรื้อพะเอิญ
367,92,4,ระกำเกินที่จะเก็บประกอบกลอน
368,93,1,จนไก่เถื่อนเตือนขันสนั่นแจ้ว
369,93,2,ดุเหว่าแว่วหวาดหมายว่าสายสมร
370,93,3,แสงเดือนแอร่มแจ่มอัมพร
371,93,4,กองกุญชรผูกช้างมายืนเรียง
372,94,1,บรรดาเพื่อนเตือนตื่นขึ้นเซ็งแซ่
373,94,2,บ้างจอแจจัดการประสานเสียง
374,94,3,บ้างม้วนเสื่อมัดกระสอบหอบเสบียง
375,94,4,บ้างถุ้งเถียงชิงสัปประคับกัน
376,95,1,บ้างขึ้นบนขนส่งคนข้างล่าง
377,95,2,เสียงโฉ่งฉ่างชามแตกกระแทกขัน
378,95,3,จนคนบนสัปประคับรับไม่ทัน
379,95,4,หม้อข้าวขันตกแตกกระจายราย
380,96,1,ย่ามกระสอบกรอบแกรบกระไกรกริก
381,96,2,กลักพริกพลิกแพลงตะแคงหงาย
382,96,3,กะโปเลเชือกร้อยขึ้นห้อยท้าย
383,96,4,เมื่อยามร้ายดูงามกว่าชามดิน
384,97,1,สงสารนางชาวในที่ไปด้วย
385,97,2,ทั้งโถถ้วยเครื่องแต่งแป้งขมิ้น
386,97,3,หวีกระจกตกแตกกระจายดิน
387,97,4,เจ้าของผินหน้าหาน้ำตาคลอ
388,98,1,จะปีนขึ้นกูบช้างไม่กางขา
389,98,2,แต่โดยผ้ากรีดกรอมทำซอมซ่อ
390,98,3,มือตะกายสายรัดสคนคอ
391,98,4,เห็นช้างงองวงหนีดก็หวีดอึง
392,99,1,แต่ปีนไพล่เหนี่ยวพลัดสุหรัดขาด
393,99,2,สองมือพลาดพลัดขว้ำลงต้ำผึง
394,99,3,กรมการบ้านป่าเขาฮาอึง
395,99,4,ทำโกรธขึ้งเรียกพวกผู้ชายเร็ว
396,100,1,บ้างขึ้นช้างพลางฉวยข้อมือฉุด
397,100,2,ดังอุณรุทจับกินรที่ในเหว
398,100,3,ไม่นึกอายอัปรมาณเปนการเร็ว
399,100,4,บ้างโอบเอวอุ้มนางขึ้นช้างพัง
400,101,1,สุรแสงแจ่มแจ้งอร่ามโลกย์
401,101,2,บริโภคอิ่มเอิบอารมณ์หวัง
402,101,3,ขัติยวงศ์ทรงช้างกูบบัลลังก์
403,101,4,รับสั่งสั่งสารถีให้ไสเดิน
404,102,1,จากศาลาท่าเรือเข้าทิวทุ่ง
405,102,2,เปนฝุ่นฟุ้งนภางค์ในทางเขิน
406,102,3,กูบกระโดกโยกอย่างทุกย่างเดิน
407,102,4,ขะเยื่อนเยินยอบเยือกยะยวบกาย
408,103,1,ทั้งสองข้างท่านวางเปนช้างดั้ง
409,103,2,ระยะหลังมหาดเล็กนั้นเหลือหลาย
410,103,3,แต่ตัวพี่นี้จำเภาะเปนเคราะห์ร้าย
411,103,4,ต้องขึ้นพลายนำทางช้างน้ำมัน
412,104,1,เพื่อนเขาแกล้งตบมือกระพือผัด
413,104,2,ช้างสบัดบุกไปในไพรสัณฑ์
414,104,3,ผงะหงายคนท้ายเขาคว้าทัน
415,104,4,โอ้แม่จันเจียนจะไม่เห็นใจจริง
416,105,1,นึกจะโจนจากช้างลงกลางเถื่อน
417,105,2,แล้วอายเพื่อนเขาจะเย้ยว่าใจหญิง
418,105,3,แต่ตึงเศียรเวียนหน้าในตาวิง
419,105,4,เอาคอพิงพาดตักมาตามทาง
420,106,1,ถึงชายป่าน่าประโคนรำคาญคิด
421,106,2,ถึงมิ่งมิตรแล้วให้หมองอารมณ์หมาง
422,106,3,จนพ้นทุ่งมุ่งตรงเข้าดงยาง
423,106,4,ไม่สล้างลู่ล้มระทมทับ
424,107,1,รุกขชาติดาษดูระดะป่า
425,107,2,สกุณาจอแจประจำจับ
426,107,3,ดุเหว่าแว่วหวาดไหวฤไทยวับ
427,107,4,จะแลกลับหลังเหลียวยิ่งเปลี่ยวใจ
428,108,1,ทั้งสองข้างทางเดินก็รกระ
429,108,2,ระเกะกะพาดพันเถาวัลไสว
430,108,3,จักรจั่นแซ่เสียงเรไรไพร
431,108,4,ในจิตรใจระทดท้อระย่อเย็น
432,109,1,ถึงบางโขมดมีธารตะพานช้าง
433,109,2,บรรลุทางครบร้อยห้าสิบเส้น
434,109,3,มีโพธิ์พุ่มชุ่มชื่นระรื่นเย็น
435,109,4,ไม่ว่างเว้นสัปรุษเขาหยุดเรียง
436,110,1,บ้างขายของสองข้างตามทางป่า
437,110,2,จำนรรจาจอแจออกแซ่เสียง
438,110,3,พี่แกล้งไสให้คชสารเคียง
439,110,4,เห็นของเรียงอยู่บนร้านทั้งหวานคาว
440,111,1,แต่น้ำยานั้นเขาว่ากิ้งกือกุ้ง
