line,verse,part,text
43,11,4,จนเดือนเคลื่อนคล้อยดงลงไรไร
44,12,1,โอ้ดูเดือนเหมือนดวงสุดาแม่
45,12,2,กระต่ายแลเหมือนฉันคิดพิศมัย
46,12,3,เห็นแสงจันทร์อันกระจ่างค่อยส่างใจ
47,12,4,เดือนครรไลลับตาแล้วอาวรณ์
48,13,1,ถึงอารามนามชื่อวัดดอกไม้
49,13,2,คิดถึงไปแนบทรวงดวงสมร
50,13,3,หอมสุคนธ์เคียงกายขจายจร
51,13,4,โอ้ยามนอนห่างนางระคางคาย
52,14,1,ถึงบางผึ้งผึ้งรังก็รั้งร้าง
53,14,2,พี่ร้างนางร้างรักสมัคหมาย
54,14,3,มาแสนยากฝากชีพกับเพื่อนชาย
55,14,4,แม่เพื่อนตายมิได้มาพยาบาล
56,15,1,ถึงปากลัดแลท่าชลาตื้น
57,15,2,ดูเลื่อมลื่นเลนลากลำละหาน
58,15,3,เขาแจวจ้องล่องแล่นแสนสำราญ
59,15,4,มาพบบ้านบางระจ้าวยิ่งเศร้าใจ
60,16,1,อนาถนิ่งอิงเขนยคนึงหวน
61,16,2,จนจวบจวนแจ่มแจ้งปัจจุสไสมย
62,16,3,ศศิธรอ่อนอับพยับไพร
63,16,4,ถึงเซิงไทรศาลพระประแดงแรง
64,17,1,ขออารักรักษ์ศักดิ์สิทธิ์ที่สิงศาล
65,17,2,ฦๅสท้านอยู่ว่าเจ้าห้าวกำแหง
66,17,3,ข้าจะไปทางไกลถึงเมืองแกลง
67,17,4,เจ้าจงแจ้งใจภัคินีที
68,18,1,ฉันพลัดพรากจากจรเพราะร้อนจิตร
69,18,2,ใช่จะคิดอายอางขนางหนี
70,18,3,ให้นิ่มน้องครองรักไว้สักปี
71,18,4,ท่านศุขีเถิดข้าขอลาไป
72,19,1,พอแจ่มแจ้งแสงเงินเงาระยับ
73,19,2,ดาวเดือนดับเด่นดวงพระสุริย์ใส
74,19,3,ถึงปากช่องคลองสำโรงสำราญใจ
75,19,4,พอน้ำไหลขึ้นเช้าก็เข้าคลอง
76,20,1,เห็นเพื่อนเรือเรียงรายทั้งชายหญิง
77,20,2,ดูก็ยิ่งทรวงช้ำเปนน้ำหนอง
78,20,3,ไม่แม้นเหมือนคู่เชยเคยประคอง
79,20,4,ก็เลยล่องหลีกมาไม่อาไลย
80,21,1,กระแสชลวนเชี่ยวเรือเลี้ยวลด
81,21,2,ดูค้อมคดขอบคุ้งคงคาไหล
82,21,3,แต่สาชลเจียวยังวนเปนวงไป
83,21,4,นี่ฤๅใจที่จะตรงอย่าสงกา
84,22,1,ถึงด่านทางกลางคลองข้างฝั่งซ้าย
85,22,2,ตวันสายแสงส่องต้องพฤกษา
86,22,3,ออกสุดบ้านถึงทวารอรัญวา
87,22,4,เปนทุ่งคาแฝกแขมขึ้นแกมกัน
88,23,1,ลมระริ้วปลิวหญ้าคาระยาบ
89,23,2,ระเนนนาบพลิ้วพลิกกระดิกหัน
90,23,3,ดูโล่งลิ่วทิวรุกขเรียงรัน
91,23,4,เปนเขตรคันขอบป่าพนาไลย
92,24,1,ถึงทับนางวางเวงฤไทยวับ
93,24,2,เห็นแต่ทับชาวนาอยู่อาไศรย
94,24,3,นางชาวนาก็ไม่น่าจะชื่นใจ
95,24,4,คราบขี้ไคคร่ำคร่าดังทาคราม
96,25,1,อันนางในนัคราถึงทาษี
97,25,2,ดีกว่านางทั้งนี้สักสองสาม
98,25,3,โอ้พลัดพรากจากบุรินแล้วสิ้นงาม
99,25,4,ยิ่งคิดความขวัญหายเสียดายกรุง
100,26,1,ถึงบางพลีมีเรือนอารามพระ
101,26,2,ดูระกะดาษทางไปกลางทุ่ง
102,26,3,เปนเลนลุ่มลึกเหลวเพียงเอวพุง
103,26,4,ต้องลากจุงจ้างควายอยู่รายเรียง
104,27,1,ดูเรือแพแออัดอยู่ยัดเยียด
105,27,2,เข้าเบียดเสียดแทรกกันสนั่นเสียง
106,27,3,แจวตะกูดเกะกะปะกะเชียง
107,27,4,บ้างทุ่มเถียงโดนดุนกันวุ่นวาย
108,28,1,โอ้เรือเราคราวเข้าไปติดแห้ง
109,28,2,เห็นนายแสงเปนผู้ใหญ่ก็ใจหาย
110,28,3,นั่งพยุงตุ้งก่าในตาลาย
111,28,4,เห็นวุ่นวายสับสนก็ลนลาน
112,29,1,น้อยกับพุ่มหนุ่มตะกอถ่อกระหนาบ
113,29,2,เสียงสวบสาบแทรกไปด้วยใจหาญ
114,29,3,นายแสงร้องรั้งไว้ไม่ได้การ
115,29,4,เอาถ่อกรานโดยกลัวจนตัวโกง
116,30,1,สงสารแสงแขงข้อไม่ท้อถอย
117,30,2,พุ่มกับน้อยแทรกกลางเสียงผางโผง
118,30,3,ถ้วยชามกลิ้งฉิ่งฉ่างเสียงกร่างโกรง
119,30,4,นาวาโคลงโคลนเลอะตลอดแคม
120,31,1,จนตกลึกล่วงทางถึงบางโฉลง
121,31,2,เปนทุ่งโล่งลานตาล้วนป่าแขม
122,31,3,เหงือกปลาหมอกอกกกับกุ่มแกม
123,31,4,คงคาแจ่มเค็มจัดดังกัดเกลือ
124,32,1,ถึงหัวป่าเห็นป่าพฤกษาโกร๋น
125,32,2,ดูเกรียนโกรนกรองกรอยเปนฝอยเฝือ
126,32,3,ที่กิ่งก้านกรานกีดประทุนเรือ
127,32,4,ลำบากเหลือที่จะร่ำในลำคลอง
128,33,1,ถึงหย่อมย่านบ้านไร่อาไลยเหลียว
129,33,2,สันโดษเดียวมิได้พบเพื่อนสนอง
130,33,3,เขารีบแจวมาในนทีนอง
131,33,4,อันบ้านช่องมิได้แจ้งแห่งตำบล
132,34,1,ถึงคลองขวางบางกระเทียมสท้านอก
133,34,2,โอ้มาตกอ้างว้างอยู่กลางหน
134,34,3,เห็นแต่หมอนอ่อนแอบอุระตน
135,34,4,เพราะความจนเจียวจึงจำระกำใจ
136,35,1,จะเหลียวซ้ายแลขวาก็ป่าแสม
137,35,2,ตลึงแลปูเปี้ยวเที่ยวไสว
138,35,3,ระหริ่งเรื่อยเฉื่อยเสียงเรไรไพร
139,35,4,ฤไทยไหวแว่วว่าพงางาม
140,36,1,ถึงชแวกแยกคลองสองชวาก
141,36,2,ข้างฝั่งฟากหัวตะเข้มีมะขาม
142,36,3,เขาสร้างศาลเทพาพยายาม
143,36,4,กระดานสามแผ่นพิงไว้บูชา
144,37,1,ตลึงแลแต่ล้วนลูกจรเข้
145,37,2,โดยคเนมากมายทั้งซ้ายขวา
146,37,3,สักสองร้อยลอยไล่กินลูกปลา
147,37,4,เห็นแต่ตากับจมูกเหมือนตุ๊กแก
148,38,1,โอ้คลองขวางทางแดนแสนโสทก
149,38,2,ดูบนบกก็แต่ล้วนลิงแสม
150,38,3,เลียบตลิ่งวิ่งตามชาวเรือแพ
151,38,4,ทำลอบแลหลอนลอกตะคอกคน
152,39,1,คำโบราณท่านผูกถูกทุกสิ่ง
153,39,2,เขาว่าลิงจองหองมันพองขน
154,39,3,ทำหลุกหลิกเหลือกลานพานลุกลน
155,39,4,เขาด่าคนจึงว่าลิงโลนลำพอง
156,40,1,ถึงชวากปากคลองเปนสองแพร่ง
157,40,2,น้ำก็แห้งสุริยนก็หม่นหมอง
158,40,3,ข้างซ้ายมือนั้นแลคือปากตะครอง
159,40,4,ข้างขวาคลองบางเหี้ยทเลวน
160,41,1,ประทับทอดนาวาอยู่ท่าน้ำ
161,41,2,ดูเรียงลำเรือรายริมไพรสณฑ์
162,41,3,เขาหุงหาอาหารให้ตามจน
163,41,4,โอ้ยามยลโภชนาน้ำตาคลอ
164,42,1,จะกลืนเข้าคราวโศกในทรวงเสียว
165,42,2,เหมือนขืนเคี้ยวกรวดแกลบให้แสบสอ
166,42,3,ต้องเจือน้ำกล้ำกลืนพอกลั้วคอ
167,42,4,กินแต่พอดับลมด้วยตรมใจ
168,43,1,พอฟ้าคล้ำค่ำพลบลงหรุบรู่
169,43,2,ยุงออกฉู่ชิงพลบตบไม่ไหว
170,43,3,ได้รับรองป้องกันเพียงควันไฟ
171,43,4,แต่หายใจมิใคร่ออกด้วยอบอาย
172,44,1,โอ้ยามยากจากเมืองแล้วลืมมุ้ง
173,44,2,มากรำยุงเวทนาประดาหาย
174,44,3,จะกรวดน้ำคว่ำขันจนวันตาย
175,44,4,แม้นเจ้านายท่านไม่ใช้แล้วไม่มา
176,45,1,พอน้ำตึงถึงเรือก็รีบล่อง
177,45,2,เข้าในคลองคึกคักกันหนักหนา
178,45,3,ด้วยมืดมัวกลัวตอต้องรอรา
179,45,4,นาวามาเรียงตามกันหลามทาง
180,46,1,ถึงบ้านบ่อพอจันทร์กระจ่างแจ้ง
181,46,2,ทุกประเทศเขตรแขวงนั้นกว้างขวาง
182,46,3,ดูดาวดาษกลาดฟ้านภาพาง
183,46,4,วิเวกทางท้องทุ่งสท้านใจ
184,47,1,ดูริ้วริ้วลมปลิวที่ปลายแฝก
185,47,2,ทุกละแวกหวาดหวั่นอยู่ไหวไหว
186,47,3,รำฤกถึงขนิษฐายิ่งอาไลย
187,47,4,เช่นนี้ได้เจ้ามาด้วยจะดิ้นโดย
188,48,1,เห็นทิวทุ่งวุ้งเวิ้งให้หวั่นวาด
189,48,2,กัมปนาทเสียงนกวิหคโหย
190,48,3,ไหนจะต้องลอองน้ำค้างโปรย
191,48,4,เมื่อลมโชยชื่นนวลจะชวนเชย
192,49,1,โอ้นึกนึกแล้วก็น่าน้ำตาตก
193,49,2,ด้วยแนบอกมิได้แนบแอบเขนย
194,49,3,ได้หมอนข้างต่างน้องประคองเกย
195,49,4,เมื่อไรเลยจะได้คืนมาชื่นใจ
196,50,1,ถึงหย่อมย่านบ้านระกาดต้องลงถ่อ
197,50,2,ค่อยลอยรอเรียงลำตามน้ำไหล
198,50,3,จนล่วงเข้าหัวป่าพนาไลย
199,50,4,ล้วนเงาไม้มืดคล้ำในลำคลอง
200,51,1,ระวังตัวกลัวตอตะเคียนขวาง
201,51,2,เปนเยี่ยงอย่างผู้เถ้าเล่าสนอง
202,51,3,ว่าผีสางสิงนางตะเคียนคนอง
203,51,4,ใครถูกต้องแตกตายลงหลายลำ
204,52,1,พอบอกกันยังมิทันจะขาดปาก
205,52,2,เห็นเรือจากแจวตรงหลงถลำ
206,52,3,กระทบผางตอนางตะเคียนตำ
207,52,4,ก็โคลงคว่ำล่มลงในคงคา
208,53,1,พวกเรือพี่สี่คนขนสยอง
209,53,2,ก็เลยล่องหลีกทางไปข้างขวา
210,53,3,พ้นระวางนางรุกขฉายา
211,53,4,ต่างระอาเห็นฤทธิ์ประสิทธิ์จริง
212,54,1,ขอนางไม้ไพรพฤกษ์เทพารักษ์
213,54,2,ขอฝากภักคินีน้อยแม่น้องหญิง
214,54,3,ใครสามารถชาติชายจะหมายชิง
215,54,4,ให้ตายกลิ้งลงเหมือนตอที่ตำเรือ
216,55,1,จนล่วงล่องมาถึงคลองที่คับแคบ
217,55,2,ไม่อาจแอบชิดฝั่งระวังเสือ
218,55,3,ด้วยครึ้มครึกพฤกษาลัดาเครือ
219,55,4,ค่อยรอเรือเรียงล่องมานองเนือง
220,56,1,ลำภูรายพรายพร้อยหิ่งห้อยจับ
221,56,2,สว่างวับแวววามอร่ามเหลือง
222,56,3,เสมอเม็ดเพ็ชรรัตน์จำรัสเรือง
223,56,4,ค่อยประเทืองทุกข์ทัศนาชม
224,57,1,ถึงบางสมัคเหมือนพี่รักสมัคมาด
225,57,2,มาแคล้วคลาศมิได้อยู่กับคู่สม
226,57,3,ถึงยามนอนนอนเดียวเปลี่ยวอารมณ์
227,57,4,จะแลชมอื่นอื่นไม่ชื่นใจ
228,58,1,แสนกันดารบ้านเมืองไม่แลเห็น
229,58,2,ยะเยือกเย็นหย่อมหญ้าพฤกษาไสว
230,58,3,โอ้คลองเปลี่ยวพี่ก็เปล่าเศร้าฤไทย
231,58,4,จะถึงไหนก็ไม่แจ้งแห่งสำคัญ
232,59,1,ประจวบจนถึงตำบลบ้านมะพร้าว
233,59,2,พอฟ้าขาวขอบไพรเสียงไก่ขัน
234,59,3,เปนที่กุมภาพาลชาญฉกรรจ์
235,59,4,ให้หวาดหวั่นรีบมาในสาชล
236,60,1,ถึงบางวัวเห็นแต่ศาลตระหง่านง้ำ
237,60,2,ลอองน้ำค้างย้อยเปนฝอยฝน
238,60,3,ดาวเดือนดับลับเมฆเปนหมอกมล
239,60,4,สุริยนเยี่ยมฟ้าพนาไลย
240,61,1,พอเรือออกนอกชวากปากตะครอง
241,61,2,ค่อยลอยล่องตามลำแม่น้ำไหล
242,61,3,ดูกว้างขวางว้างเวิ้งวิเวกใจ
243,61,4,เปนพงไพรฝูงนกวิหคบิน
244,62,1,ถึงหย่อมย่านบ้านบางมังกงนั้น
245,62,2,ดูเรียงรันเรือนเรียบชลาสินธุ์
246,62,3,แต่ล้วนบ้านตากปลาริมวาริน
247,62,4,เหม็นแต่กลิ่นเน่าอบตระหลบไป
248,63,1,เห็นศาลเจ้าเหล่าเจ๊กอยู่เซงแซ
249,63,2,ปูนทะก๋งองค์แก่ข้างเพศไสย
250,63,3,เกเลเอ๋ยเคยข้ามคงคาไลย
251,63,4,ช่วยคุ้มไภยปากอ่าวเถิดเจ้านาย
252,64,1,พอพ้นบ้านลานแลดูปากช่อง
253,64,2,เห็นทิวท้องสมุทไทยน่าใจหาย
254,64,3,แลทเลเลี่ยนลาดล้วนหาดทราย
255,64,4,ทั้งสามนายจัดแจงโจงกระเบน
256,65,1,ไปตามช่องล่องออกไปนอกรั้ว
257,65,2,เห็นเมฆมัวลมแดงดังแสงเสน
258,65,3,สักประเดี๋ยวเหลียวดูลำภูเอน
259,65,4,ยอดระเนนนาบน้ำอยู่รำไร
260,66,1,ป่าแสมแลเห็นอยู่ริ้วริ้ว
261,66,2,ให้หวิวหวิววาบวับฤไทยไหว
262,66,3,จะหลบหลีกเข้าฝั่งก็ยังไกล
263,66,4,คลื่นก็ใหญ่โยนเรือเหลือกำลัง
264,67,1,สงสารแสงแขงข้อจนขาสั่น
265,67,2,เห็นเรือหันโกรธบ่นเอาคนหลัง
266,67,3,น้ำจะพัดปัดตีไปสีชัง
267,67,4,แล้วคลุ้มคลั่งเงี่ยนยาทำตาแดง
268,68,1,ปลอบเจ้าพุ่มพึมพำว่ากรรมแล้ว
269,68,2,อุส่าห์แจวเข้าเถิดพ่อให้ข้อแขง
270,68,3,สงสารน้อยหน้าจ๋อยนั่งจัดแจง
271,68,4,คิดจะแต่งตัวตายไม่พายเรือ
272,69,1,พี่แขงขืนฝืนภาวนานิ่ง
273,69,2,แลตลิ่งไรไรยังไกลเหลือ
274,69,3,เห็นเกินรอยบางปลาสร้อยอยู่ท้ายเรือ
275,69,4,คลื่นก็เฝือฟูมฟองคนองพราย
276,70,1,เห็นจวนจนบนเจ้าเขาสำมุก
277,70,2,จงช่วยทุกข์ถึงที่จะทำถวาย
278,70,3,พอขาดคำน้ำขึ้นทั้งคลื่นคลาย
279,70,4,ทั้งสามนายหน้าชื่นค่อยเฉื่อยมา
280,71,1,หยุดตะพานย่านกลางบางปลาสร้อย
281,71,2,พุ่มกับน้อยสรวลสันต์ต่างหรรษา
282,71,3,นายแสงหายคลายโทโษที่โกรธา
283,71,4,ชักกันชานั่งกริ่มยิ้มละไม
284,72,1,แล้วหุงหาอาหารสำราญรื่น
285,72,2,จนเที่ยงคืนขึ้นศาลาได้อาไศรย
286,72,3,ฟังเสียงคลื่นครื้นครั่นสนั่นไป
287,72,4,ดูมืดในเมฆานภาพางค์
288,73,1,พี่เลงแลดูกระแสสายสมุท
289,73,2,ละลิ่วสุดสายตาเห็นฟ้าขวาง
290,73,3,เปนฟองฟุ้งรุ่งเรืองอยู่ร่างราง
291,73,4,กระเด็นพร่างพรายพราวราวกับพลอย
292,74,1,เห็นคล้ายคล้ายปลาว่ายเฉวียนฉวัด
293,74,2,ละลอกซัดสาดกระเซนขึ้นเต้นหยอย
294,74,3,ฝูงปลาใหญ่ไลโลดกระโดดลอย
295,74,4,น้ำก็พลอยพร่างพร่างกลางคงคา
296,75,1,แลทะเลแล้วก็ให้อาไลยนุช
297,75,2,ไม่ส่างสุดโศกสิ้นถวิลหา
298,75,3,จนอุไทยไกรกรัดจำรัสตา
299,75,4,เห็นเคหาเรียงรายริมชายทะเล
300,76,1,ดูเรือแพแต่ละลำล้วนโปะโหละ
301,76,2,พวกเจ๊กจีนกินโต๊ะเสียงโหลเหล
302,76,3,บ้างลุยเลนล้วงปูดูโซเซ
303,76,4,สมคเนใส่ค่องเที่ยวมองคอย
304,77,1,อันนารีที่ยังสาวพวกชาวบ้าน
305,77,2,ถีบกระดานถือตะกร้าเที่ยวหาหอย
306,77,3,ดูแคล่วคล่องล่องแล่นแฉลบลอย
307,77,4,เอาขาห้อยทำเปนหางไปกลางเลน
308,78,1,อันพวกเขาชาวประโมงไม่โหย่งหยิบ
309,78,2,ล้วนตีนถีบปากกัดขัดเขมร
310,78,3,จะได้กินค่ำเช้าก็ราวเพน
311,78,4,ดูจัดเจนโลดโผนในโคลนตม
312,79,1,จึงมั่งคั่งตั้งบ้านในการบาป
313,79,2,แต่ต้องสาปเคหาให้สาสม
314,79,3,จะปลูกเรือนก็มิได้ใส่ปั้นลม
315,79,4,ใครขืนทำก็ระทมด้วยเพลิงลาม
316,80,1,โอ้ดูเรือนเหมือนอกเราไร้คู่
317,80,2,ผู้ใดดูจึงไม่ออกเอี่ยมสนาม
318,80,3,ฤๅต้องสาปบาปหลังยังติดตาม
319,80,4,ผู้หญิงงามจึงไม่มีปรานีเลย
320,81,1,จะรักใครเขาก็ไม่เมตตาตอบ
321,81,2,สมประกอบได้แต่สอดกอดเขนย
322,81,3,เอ็นดูเขาเฝ้านึกนิยมเชย
323,81,4,โอ้ใจเอ๋ยจะเปนกรรมนั้นร่ำไป
324,82,1,พลางรำพึงถึงทางที่กลางเถื่อน
325,82,2,จึงคล้อยเคลื่อนนาวาเข้าอาไศรย
326,82,3,มีมิตรชายท้ายย่านเปนบ้านไทย
327,82,4,สำนักในเคหาขุนจ่าเมือง
328,83,1,ใครพบภักตร์เขาก็ทักว่าทรงซูบ
329,83,2,จะดูรูปตัวเองก็ผอมเหลือง
330,83,3,ซังตายชื่นฝืนฤไทยให้ประเทือง
331,83,4,เที่ยวชำเลืองแลชมตลาดเรียง
332,84,1,เปนสองแถวแนวถนนคนสะพรั่ง
333,84,2,บ้างยืนบ้างนั่งร้านประสานเสียง
334,84,3,ดูรูปร่างนางบรรดาแม่ค้าเคียง
335,84,4,เห็นเกลี้ยงเกลี้ยงกล้องแกล้งเปนอย่างกลาง
336,85,1,ขายหอยแครงแมงภู่กับปูม้า
337,85,2,หมึกแมงดาหอยดองรองกระถาง
338,85,3,พวกเจ๊กจีนสินค้าเอามาวาง
339,85,4,มะเขือคางแพะเผือกผักกาดดอง
340,86,1,ที่ขายผ้าน่าถังก็เปิดโถง
341,86,2,ล้วนเบี้ยโป่งหญิงชายมาจ่ายของ
342,86,3,สักยี่สิบหยิบออกเปนกอบกอง
343,86,4,พี่เที่ยวท่องทัศนาจนสายัณห์
344,87,1,ดูก็งามตามประสาพนาเวศ
345,87,2,ไม่นวลเนตรเหมือนหนึ่งในไอสวรรย์
346,87,3,แต่แรมค้างบางปลาสร้อยได้สามวัน
347,87,4,ก็ชวนกันเลยลาขุนจ่าเมือง
348,88,1,พอฟ้าขาวดาวเดือนลงเลื่อนลด
349,88,2,อร่ามรถสุริยาเวหาเหลือง
350,88,3,จากเคหาชลนาพี่นองเนือง
351,88,4,ขืนประเทืองปล้ำทุกข์มาตามทาง
352,89,1,พอพ้นบ้านลานแลล้วนทุ่งเลี่ยน
353,89,2,หนทางเตียนตัดเข้าภูเขาขวาง
354,89,3,ดูกรวดทรายพรายงามเหมือนเงินราง
355,89,4,หยาดน้ำค้างขังหลุมที่ขุมควาย
356,90,1,ดูสีขาวราวกับน้ำตาลโตนด
357,90,2,ที่หว่างโขดขอบผาศิลาฉลาย
358,90,3,ริมทางเถื่อนเรือนเหย้ามีรายราย
359,90,4,เห็นฝูงควายปล่อยเกลื่อนอยู่กลางแปลง
360,91,1,ถึงหนองมนมีตำบลชื่อบ้านไร่
361,91,2,เขาถากไม้ทุกประเทศทุกเขตรแขวง
362,91,3,ต้องเดินเฉียงเลี่ยงลัดตัดทะแยง
363,91,4,ตามนายแสงนำทางไปกลางไพร
364,92,1,กำดัดแดดแผดร้อนทุกขุมขน
365,92,2,ไม่มีต้นพฤกษาจะอาไศรย
366,92,3,ล้วนละแวกแฝกคาป่ารำไร
367,92,4,จนสุดไร่เลียบริมทะเลมา
368,93,1,ตวันคล้อยหน่อยหนึ่งถึงบางพระ
369,93,2,ดูระยะบ้านนั้นก็แน่นหนา
370,93,3,พอพบเรือนเพื่อนชายชื่อนายมา
371,93,4,เขาโอภาต้อนรับให้หลับนอน
372,94,1,พอรุ่งแสงสุริยาลีลาลาศ
373,94,2,ลงเลียบหาดหวนคนึงถึงสมร
374,94,3,เห็นกรวดทรายชายทะเลชโลธร
375,94,4,ลเอียดอ่อนดังลอองสำลีดี
376,95,1,ดูกาบหอยรอบคลื่นกระเด็นสาด
377,95,2,ก็เกลื่อนกลาดกลางทรายประพรายสี
378,95,3,เปนหลายอย่างลางลูกก็เรียวรี
379,95,4,โอ้เช่นนี้แม่มาด้วยจะดีใจ
380,96,1,จะเชยชมก้มเก็บไปกลางหาด
381,96,2,เห็นปลาดก็จะถามตามสงไสย
382,96,3,พี่ไม่รู้ก็จะชวนสำรวลไป
383,96,4,ถึงเหนื่อยใจจะค่อยเบาบันเทาคลาย
384,97,1,โอ้ยามนี้พี่เห็นแต่ภักตร์เพื่อน
385,97,2,ไม่ชื่นเหมือนสุดสวาดิที่มาดหมาย
386,97,3,กลั้นน้ำตามาจนสุดที่หาดทราย
387,97,4,เห็นเรือรายโรงเรียงเคียงเคียงกัน
388,98,1,อันชื่อนี้ศรีมหาราชาชาติ
389,98,2,ขึ้นจากหาดเข้าป่าพนาสัณฑ์
390,98,3,ค่อยเลียบเดินเนินโขดศิงขรคัน
391,98,4,เสียงจักกระจั่นแซ่เซงวังเวงใจ
392,99,1,สองข้างทางนางไม้ไพรสงัด
393,99,2,ไม่แกว่งกวัดก้านกิ่งประวิงไหว
394,99,3,เย็นระรื่นชื่นชุ่มชอุ่มใบ
395,99,4,หนาวฤไทยโทมนัศระมัดกาย
396,100,1,เสียงนกร้องก้องกู่กันกลางป่า
397,100,2,ฟังภาษาสัตว์ไพรก็ใจหาย
398,100,3,จนออกดงลงเดินเนินสบาย
399,100,4,ค่อยเคลื่อนคลายรอเรียงมาเคียงกัน
400,101,1,ถึงเขาขวางว่างเวิ้งชวากวุ้ง
401,101,2,เขาเรียกทุ่งสาขลาพนาสัณฑ์
402,101,3,เปนป่ารอบขอบเขินเนินอรัญ
403,101,4,นกเขาขันคูเรียกกันเพรียกไพร
404,102,1,บ้างถาบถาพาคู่ลงฟุบฝุ่น
405,102,2,เห็นคนผลุนโผผินบินไถล
406,102,3,บ้างก่งคอคูคูกุกกูไป
407,102,4,ฝูงเขาไฟฟุบแฝงที่แฝกฟาง
408,103,1,โอ้ปักษีมีคู่ที่ชูชื่น
409,103,2,สำราญรื่นปกปิดด้วยปีกหาง
410,103,3,พี่เปลี่ยวใจอายนกเพราะห่างนาง
411,103,4,มาเดินกลางดงแดนแสนกันดาร
412,104,1,แล้วรีบรุดไปจนสุดที่ทิวทุ่ง
413,104,2,ถึงบางลมุงพบน้ำลำละหาน
414,104,3,เปนประเทศเขตรนิคมกรมการ
415,104,4,มีเรือนบ้านแออัดทั้งวัดวา
416,105,1,น้ำตาตกอกโอ้อนาถเหนื่อย
417,105,2,ให้มึนเมื่อยขัดข้องทั้งสองขา
418,105,3,ลงหยุดหย่อนผ่อนนั่งที่ศาลา
419,105,4,ต่างระอาอ่อนจิตรระอิดแรง
420,106,1,ลงอาบน้ำลำห้วยพอเหนื่อยหาย
421,106,2,แต่เส้นสายรุมรึงให้ขึงแขง
422,106,3,สลดใจเห็นจะไม่ถึงเมืองแกลง
423,106,4,แต่นายแสงวอนว่าให้คลาไคล
424,107,1,พี่ดูดวงสุริฉายก็บ่ายคล้อย
425,107,2,ชวนพุ่มน้อยจากศาลาที่อาไศรย
426,107,3,ออกพ้นย่านบ้านบางลมุงไป
427,107,4,ค่อยคลายใจจรเลียบชลามา
428,108,1,ในกระแสแลล้วนแต่โป๊ะล้อม
429,108,2,ลงอวนอ้อมโอบสกัดเอามัจฉา
430,108,3,โอ้คิดเห็นเอ็นดูหมู่แมงดา
431,108,4,ตัวเมียพาผัวลอยเที่ยวเลมไคล
432,109,1,เขาจับตัวผัวทิ้งไว้กลางน้ำ
433,109,2,ละลอกซ้ำสาดซัดให้ตัดไษย
434,109,3,พอเมียตายฝ่ายผัวก็บรรไลย
435,109,4,โอ้เหมือนใจที่พี่รักภัคินี
436,110,1,แม้นน้องตายพี่จะวายชีวิตรด้วย
437,110,2,เปนเพื่อนม้วยมิ่งแม่ไปเมืองผี
438,110,3,รำจวญจิตรคิดมาในวารี
