line,verse,part,text
65,17,2,ทุเรศรีบมาด้วยการสงสารสมร
66,17,3,จะชูช่วยนางฟ้าสถาวร
67,17,4,พะงางอนนุชน้องอย่าหมองนวล
68,18,1,มานั่งนี่เถิดพี่จะเล่าเรื่อง
69,18,2,แม่เนื้อเหลืองนพรัตน์กำดัดสงวน
70,18,3,พลางประโลมโฉมนางไม่ห่างนวล
71,18,4,หอมรัญจวนเกสรขจรจาย
72,19,1,สาวสวรรค์ครั้นสดับอัพภิวาท
73,19,2,สุดสวาทแสนรักพระสุริย์ฉาย
74,19,3,แต่มารยาทกระษัตรีทำทีอาย
75,19,4,ค้อนชม้ายตอบสนองทำนองใน
76,20,1,ถึงดินฟ้าสาครภูเขาขุน
77,20,2,เมื่อสิ้นบุญถึงกรรมทำไฉน
78,20,3,แต่ชาติก่อนใครห่อนประจักษ์ใจ
79,20,4,ระลึกได้หรือจะรู้ในเรื่องราว
80,21,1,ซึ่งโปรดน้องจะให้ครองวิมานสวรรค์
81,21,2,พระคุณนั้นล้ำฟ้าเวหาหาว
82,21,3,มิได้สนองครองคุณให้สิ้นคราว
83,21,4,ด้วยเปลี่ยวเปล่าเอ้องค์ในดงแดน
84,22,1,แสนเสนาะเพราะล้ำหนอน้ำเสียง
85,22,2,ช่างกล่าวเกลี้ยงเชิงฉลาดนั้นเหลือแสน
86,22,3,พี่เมตตาจะช่วยพาไปเมืองแมน
87,22,4,ถึงมิแทนคุณได้เป็นไรมี
88,23,1,เหมือนมัจฉาสาครเป็นที่พึ่ง
89,23,2,บุญแล้วจึ่งได้พบประสบศรี
90,23,3,ต้องประสงค์อยู่ตรงไมตรีดี
91,23,4,ถึงแม้นมีสิ่งของไม่ต้องการ
92,24,1,นี่แน่เจ้าเยาวลักษณ์วิไลศรี
93,24,2,เสียแรงพี่จงรักสมัครสมาน
94,24,3,อย่าพูดนักชักเยิ่นให้เนิ่นนาน
95,24,4,จะเสียการไมตรีที่เรียมวอน
96,25,1,จงแย้มเยื้อนเบือนพักตร์รับรักบ้าง
97,25,2,ประโลมนางแนบกายสายสมร
98,25,3,แสนสำราญอยู่ในร่มนิโครธร
99,25,4,พระกางกรประดิพัทธ์วัจนา
100,26,1,อัศจรรย์บรรดาสาคเรศ
101,26,2,อรัญเวศหวั่นไหวไพรพฤกษา
102,26,3,เทพทั้งตั้งโห่เป็นโกลา
103,26,4,สนั่นป่าลั่นเสียงสำเนียงดัง
104,27,1,บรรดาฝูงเทพาวลาหก
105,27,2,ก็ตื่นตกใจวิ่งไม่เหลียวหลัง
106,27,3,อึกทึกกึกก้องฆ้องระฆัง
107,27,4,ด้วยกำลังพระอาทิตย์ฤทธิรงค์
108,28,1,สมสนิทพิศวาสนางสวรรค์
109,28,2,เกษมสันต์สบเชิงละเลิงหลง
110,28,3,แบ่งกำลังตั้งครรภ์ให้โฉมยง
111,28,4,แล้วเอื้อนโองการตรัสกับกัลยา
112,29,1,อีกเจ็ดวันขวัญเข้าเจ้าคลอดบุตร
113,29,2,เจ้าจะจุติไปสวรรค์ด้วยหรรษา
114,29,3,พี่อยู่ด้วยเจ้าไม่ได้ต้องไคลคลา
115,29,4,ถึงเวลาเลี้ยวเหลี่ยมพระเมรุทอง
116,30,1,จะเร่งรีบไปทวีปข้างโน้นแล้ว
117,30,2,แม่ดวงแก้วนพเก้าอย่าเศร้าหมอง
118,30,3,กลับชมพูจะมาอยู่ด้วยนวลละออง
119,30,4,แม่อย่าหมองอารมณ์อยู่ร่มไทร
120,31,1,ประโลมลูบจูบสั่งสายสวาท
121,31,2,จะนิราศแรมมิตรพิสมัย
122,31,3,ด้วยร้างรักหักจิตไปจำไกล
123,31,4,คืนเวไชยันต์ถาวรเหมือนก่อนมา
124,32,1,เลี้ยวพระเมรุเผ่นเยี่ยมอุดรทวีป
125,32,2,ดังประทีปส่องทั่วทุกทิศา
126,32,3,สาวสวรรค์สร้อยเศร้าเปล่าอุรา
127,32,4,พระสุริยาเลี้ยวเหลี่ยมพระเมรุธร
128,33,1,สันโดษเดียวเปลี่ยวร่างอยู่กลางเถื่อน
129,33,2,ไม่มีเพื่อนสาวสุรางค์นางอัปสร
130,33,3,ยินสำเนียงปักษาทิชากร
131,33,4,ดวงสมรวังเวงวิเวกใจ
132,34,1,ฝ่ายพระสุริยงผู้ทรงรถ
133,34,2,เที่ยวเลี้ยวรถส่องสัตว์จำรัสไข
134,34,3,ส่องตรีภพจบทวีปแล้วรีบไป
135,34,4,สว่างในภพโลกชมพูพลัน
136,35,1,ระลึกถึงโฉมงามทรามสวาท
137,35,2,ออกจากราชรถไชยลงไพรสัณฑ์
138,35,3,ถนอมแนบแอบนางไม่ห่างกัน
139,35,4,เกษมสันต์พิศวาสไม่คลาดคลาย
140,36,1,แต่เช้ามาสายัณห์แล้วคืนกลับ
141,36,2,กำหนดนับเจ็ดวันเหมือนมั่นหมาย
142,36,3,ยุพาพินสิ้นกรรมประจำกาย
143,36,4,จะคลอดสายสุดที่รักโอรสนาง
144,37,1,พอรุ่งแสงสุริยาพระอาทิตย์
145,37,2,มานั่งชิดโลมน้องอย่าหมองหมาง
146,37,3,สงสารนวลป่วนปั่นพระครรภ์คราง
147,37,4,นาภีนางเพียงจะพังประทังทน
148,38,1,บรรดาเทพธิดาลงมาพร้อม
149,38,2,เข้าแวดล้อมอรไทในไพรสณฑ์
150,38,3,บ้างนวดครรภ์ผันแปรให้นิรมล
151,38,4,พระสุริยนเคียงน้องประคององค์
152,39,1,ถึงยามปลอดนางคลอดโอรสราช
153,39,2,เสียงพิณพาทย์ก้องฟ้าป่าระหง
154,39,3,เป็นชายเหมือนพระอาทิตย์ไม่ผิดทรง
155,39,4,สำอางองค์นวลละอองดังทองทา
156,40,1,สาวสวรรค์รับขวัญโอรสรัก
157,40,2,พิศพักตร์ลูกน้อยละห้อยหา
158,40,3,นางกางกรช้อนอุ้มกุมารา
159,40,4,เจ้าเกิดมามิได้อยู่ด้วยแม่แล้ว
160,41,1,ไม่เห็นใครที่จะให้นมเสวย
161,41,2,เจ้าแม่เอ๋ยสุดอาลัยนะลูกแก้ว
162,41,3,เจ้าอยู่เถิดมารดาจะลาแล้ว
163,41,4,กอดลูกแก้วโศกาด้วยอาลัย
164,42,1,แล้วก้มกราบสุริยันรำพันสั่ง
165,42,2,พระระวังลูกยาในป่าใหญ่
166,42,3,พอสิ้นสั่งสุดสวาทก็ขาดใจ
167,42,4,กลับคืนไปสู่สวรรค์ชั้นวิมาน
168,43,1,ปางพระสุริยใสวิไลลบ
169,43,2,ให้ปรารภด้วยบุตรสุดสงสาร
170,43,3,ไม่เห็นใครที่จะได้พยาบาล
171,43,4,พระสุริยกาลกอดบุตรเข้าโศกา
172,44,1,แล้วผันแปรแลไปเห็นไกรสร
173,44,2,แม่ลูกอ่อนสถิตอยู่ในคูหา
174,44,3,พระอุ้มโอรสราชแล้วยาตรา
175,44,4,ถึงพญาสิงหราชประภาษพลัน
176,45,1,ว่าดูราราชสีห์อันมีศักดิ์
177,45,2,โอรสรักเราเกิดในไพรสัณฑ์
178,45,3,กำพร้าแม่แต่คลอดออกจากครรภ์
179,45,4,จะให้ท่านเลี้ยงไว้ดังใจจง
180,46,1,เป็นบิดามารดาของทารก
181,46,2,เราจะยกให้ตามความประสงค์
182,46,3,เวลาจวนเราจะด่วนไปอัสดง
183,46,4,ต่อนานนานจึงจะลงมาเชยชม
184,47,1,ราชสีห์ปรีดิ์เปรมเกษมสันต์
185,47,2,บังคมคัลพระอาทิตย์อิศยม
186,47,3,ไว้ธุระสิงหราอย่าปรารมภ์
187,47,4,จะส่งนมเลี้ยงดูให้อยู่เย็น
188,48,1,แม้นโตใหญ่ได้พึ่งซึ่งพระเดช
189,48,2,ช่วยปกเกศราชสีห์ไม่มีเข็ญ
190,48,3,อันลูกข้าทารกแม้นอยู่เย็น
191,48,4,จะได้เป็นข้าไทเหมือนใจปอง
192,49,1,พระสุริยงทรงฟังไกรสรสัตว์
193,49,2,โสมนัสยินดีไม่มีสอง
194,49,3,ส่งลูกให้สิงหราน้ำตานอง
195,49,4,อวยพรสองราชสีห์อย่ามีภัย
196,50,1,พระกอดจูบลูกยาน้ำตาหยด
197,50,2,อุ้มโอรสเศร้าสร้อยละห้อยไห้
198,50,3,พระสงสารราชบุตรสุดอาลัย
199,50,4,แล้วลาไกรสรไปเวไชยันต์
200,51,1,ราชสีห์มีจิตพิศวาส
201,51,2,ด้วยองค์ราชโอรสพระสุริย์ฉัน
202,51,3,รักเสมอลูกยาไม่อาธรรม์
203,51,4,เกษมสันต์อยู่ในถ้ำอันอำไพ
204,52,1,กุมาราชันษาได้สิบทัศ
205,52,2,งามจำรัสเหมือนองค์พระสุริย์ใส
206,52,3,กำลังเจ็ดช้างสารอันชาญชัย
207,52,4,เพราะว่าได้กินนมนางสิงหรา
208,53,1,จะกล่าวถึงพระอาทิตย์บิตุเรศ
209,53,2,พูนเทวษคิดถึงโอรสา
210,53,3,เสด็จจากรถไชยแล้วไคลคลา
211,53,4,ถึงคูหาถ้ำแก้วอันแพรวพราย
212,54,1,เห็นโอรสลดองค์ลงโอบอุ้ม
213,54,2,ประจงจุมพิตพักตร์พระโฉมฉาย
214,54,3,พระโลมลูบรับขวัญบรรยาย
215,54,4,โอ้พ่อสายสุดที่รักของบิดร
216,55,1,พ่อมิได้อยู่เลี้ยงไว้เคียงพักตร์
217,55,2,เอาลูกรักฝากไว้กับไกรสร
218,55,3,ชนนีนางฟ้าสถาวร
219,55,4,นั้นม้วยมรณ์แต่เจ้าคลอดออกจากครรภ์
220,56,1,พระกุมารฟังสารให้สงสัย
221,56,2,จึงถามไถ่ราชสีห์ขมีขมัน
222,56,3,ไกรสรเล่าความหลังให้ฟังพลัน
223,56,4,แจ้งสำคัญพระอาทิตย์เป็นบิดา
224,57,1,ศิโรราบกราบบาทบิตุเรศ
225,57,2,ชลเนตรพรั่งพรายทั้งซ้ายขวา
226,57,3,พระสุริยันกันแสงด้วยลูกยา
227,57,4,ทั้งสามสัตว์สิงหราก็โศกี
228,58,1,ครั้นเคลื่อนคลายวายโศกกันแสงศัลย์
229,58,2,พระสุริยันตรัสประภาษกับราชสีห์
230,58,3,จะให้นามตามวงศ์สวัสดี
231,58,4,แทรกชนกชนนีเข้าในนาม
232,59,1,ชื่อโคบุตรสุริยาวราฤทธิ์
233,59,2,จงประสิทธิ์แก่กุมารชาญสนาม
234,59,3,ทั้งตรีโลกโลกาสง่างาม
235,59,4,เจริญความเกียรติยศปรากฏครัน
236,60,1,พระอาทิตย์นิรมิตเครื่องประดับ
237,60,2,ให้เสร็จสรรพล้วนเทพรังสรรค์
238,60,3,เป็นเครื่องทิพศาสตราสารพัน
239,60,4,ให้ป้องกันอยู่ในกายกุมารา
240,61,1,รณรงค์คงทนด้วยกายสิทธิ์
241,61,2,พระอาทิตย์จึ่งสั่งโอรสา
242,61,3,อันเครื่องทรงที่ในองค์พระลูกยา
243,61,4,ล้วนเทพศาสตราอันเกรียงไกร
244,62,1,จะรบราญรณรงค์เข้ายงยุทธ์
245,62,2,ไม่พักหาอาวุธอย่าสงสัย
246,62,3,เครื่องประดับรับรบอรินทร์ภัย
247,62,4,เหาะเหินได้รุ่งเรืองด้วยเครื่องทรง
248,63,1,จงคิดอ่านไปผ่านพิภพโลก
249,63,2,มาวิโยคอยู่ไยในไพรระหง
250,63,3,สิงหราชชาติเชื้อเขาชาวดง
251,63,4,เจ้าเป็นพงศ์จักรพรรดิสวัสดี
252,64,1,พ่อจะบอกมรคาไปหาคู่
253,64,2,นางนั้นอยู่บูรพาพาราณสี
254,64,3,จงลาแม่ลาพ่อจรลี
255,64,4,ถ้าได้ดีแล้วจงกลับมารับกัน
256,65,1,แม้นเคืองเข็ญจงคิดถึงบิตุเรศ
257,65,2,ถ้าแจ้งเหตุจะมาช่วยอย่าโศกศัลย์
258,65,3,พระกอดจูบลูกยาเฝ้าจาบัลย์
259,65,4,พระรำพันร่ำไรแล้วให้พร
260,66,1,พ่อจะลาแก้วตาไปส่องโลก
261,66,2,อย่าแสนโศกจงสุขสโมสร
262,66,3,ครั้นเสร็จสั่งสิงหราสถาวร
263,66,4,พระทินกรเหาะไปเวไชยันต์
264,67,1,พระโคบุตรสุริยาน้ำตาไหล
265,67,2,ด้วยอาลัยสุริยฉายนั้นผายผัน
266,67,3,ยิ่งแลลับพระบิดายิ่งจาบัลย์
267,67,4,สะอื้นอั้นกำสรดระทดกาย
268,68,1,สิงหราว่ากล่าวเล้าโลมปลอบ
269,68,2,ตามระบอบโศกเศร้าบรรเทาหาย
270,68,3,พระโคบุตรสุดจิตคิดเสียดาย
271,68,4,ค่อยน้อมกายเกศก้มประนมกร
272,69,1,ลูกขอลาชนนีอย่ามีเหตุ
273,69,2,เที่ยวประเวศตามคำพระร่ำสอน
274,69,3,ว่าคู่สร้างนางอยู่ในสาคร
275,69,4,พเนจรไปในป่าพนาวัน
276,70,1,แม้นบุญช่วยได้สมอารมณ์คิด
277,70,2,ให้ต้องจิตดังคำพระสุริย์ฉัน
278,70,3,กุศลส่งคงพบประสบกัน
279,70,4,ครองเขตขัณฑ์ได้คู่อยู่สำราญ
280,71,1,ถึงลูกไปใช่จะลืมพระคุณแม่
281,71,2,ถ้าเว้นแต่ชีวังสิ้นสังขาร
282,71,3,แม้นบุญส่งคงสบายไม่วายปราณ
283,71,4,จะเวียนมามัสการพระมารดา
284,72,1,ราชสีห์สุดที่จะทานทัด
285,72,2,กลัวจะขัดเคืองลูกเสน่หา
286,72,3,จึงอวยพรสั่งสอนกุมารา
287,72,4,แล้วให้ยาล้ำเลิศประเสริฐครัน
288,73,1,ถ้าเคี้ยวพ่นคนตายแล้วคลายรอด
289,73,2,ไม่ม้วยมอดมรณาชีวาสัญ
290,73,3,พระรับยาอาลัยใจผูกพัน
291,73,4,กันแสงศัลย์กราบบาทสิงหรา
292,74,1,โอ้แม่เจ้าคราวนี้จะนานแล้ว
293,74,2,จงอยู่ครองห้องแก้วถ้ำคูหา
294,74,3,ไม่ปลดปลงลูกคงจะกลับมา
295,74,4,แล้วอำลาราชสีห์ผู้พี่ชาย
296,75,1,ตั้งอารมณ์ข่มใจอาลัยรัก
297,75,2,ค่อยหาญหักอาดูรให้สูญหาย
298,75,3,เสด็จจากห้องแก้วอันแพรวพราย
299,75,4,พระทัยหายกลับมาโศกาลัย
300,76,1,เป็นหลายครั้งตั้งร่ำรำพันรัก
301,76,2,แล้วหวนหักเสน่หาน้ำตาไหล
302,76,3,พระชุบเช็ดชลนาด้วยอาลัย
303,76,4,แล้วหักใจจำทิศพระบิดา
304,77,1,เหาะละลิ่วปลิวคว้างมากลางเมฆ
305,77,2,ลอยวิเวกมาในห้องพระเวหา
306,77,3,พระลอยลมแลชมอรัญวา
307,77,4,ประมาณมาหลายคืนชื่นอารมณ์
308,78,1,จะกล่าวถึงขัตติยวงศ์พงศ์กระษัตริย์
309,78,2,พรหมทัตธิบดินทร์ปิ่นสนม
310,78,3,ครองพาราณสีบูรีรมย์
311,78,4,มีเมืองขึ้นมาบังคมไม่ขาดปี
312,79,1,มีเอกองค์ทรงนามประทุมทัศ
313,79,2,เสวยราชสมบัติเกษมศรี
314,79,3,มีพระราชธิดาล้ำนารี
315,79,4,ชื่อมณีสาครฉะอ้อนองค์
316,80,1,มีพระราชกุมารเสน่หา
317,80,2,อนุชาน้องถัดนวลหง
318,80,3,ชื่ออรุณกุมารชาญณรงค์
319,80,4,ทั้งสององค์ลูกเจ้ายังเยาว์ครัน
320,81,1,พระพี่ยาชันษาได้สิบทัศ
321,81,2,กุมารถัดเจ็ดขวบเกษมสันต์
322,81,3,บิตุรงค์ทรงรักดังชีวัน
323,81,4,สารพันมิได้ขัดเคืองระคาย
324,82,1,ครั้นอยู่มาตาพราหมณ์ประโรหิต
325,82,2,ครองโลภจิตนึกเจตนาหมาย
326,82,3,เฒ่าชรามีบุตรบุรุษชาย
327,82,4,เมียนั้นตายจากอกไปหลายปี
328,83,1,คิดการศึกนึกจะเป็นกระษัตริย์
329,83,2,ผ่านสมบัติบ้านเมืองให้เรืองศรี
330,83,3,ทั้งลูกจะครองนุชพระบุตรี
331,83,4,ได้แทนที่พรหมทัตกระษัตรา
332,84,1,จึงมั่วสุมซุ่มคนไว้คับคั่ง
333,84,2,ได้พร้อมพรั่งหลายพันก็หรรษา
334,84,3,ธนูง้าวหลาวโล่แลปืนยา
335,84,4,เครื่องศาสตราครบถ้วนแลทวนแทง
336,85,1,ถึงวันดีเตรียมทัพเวลาดึก
337,85,2,อึกทึกฮึกหาญชาญกำแหง
338,85,3,เอาปืนใหญ่ยิงประดังพังกำแพง
339,85,4,จุดคบแดงให้ประดังเข้าวังใน
340,86,1,จับกระษัตริย์ตัดเศียรสิ้นชีวิต
341,86,2,ทวารปิดมิให้คนลอบหนีได้
342,86,3,จับพวกเหล่าสาวสรรค์กำนัลใน
343,86,4,มาคุมไว้กลางชาลาหน้าพระลาน
344,87,1,แสนสังเวชนางในใจจะขาด
345,87,2,ร้องกรีดกราดแซ่เสียงสำเนียงขาน
346,87,3,ผ้านุ่งห่มลุ่ยหลุดกระเซอซาน
347,87,4,บ้างคลำคลานออกมาทุกหน้านาง
348,88,1,สงสารองค์อัคเรศเกศกระษัตริย์
349,88,2,สองพระหัตถ์ข้อนทรวงเข้าผางผาง
350,88,3,เขาไล่จับสับสนอยู่บนปรางค์
351,88,4,นุชนางอุ้มสองกุมารา
352,89,1,แล้ววิ่งวงลงจากปราสาททิพ
353,89,2,ค่อยกระซิบสั่งสองโอรสา
354,89,3,อย่าร้องดังฟังแม่นะแก้วตา
355,89,4,แล้วก็พาลูกเลี้ยวเที่ยวเวียนวง
356,90,1,ชำเลืองดูที่ทวารบานก็ปิด
357,90,2,ดังชีวิตนางจะม้วยเป็นผุยผง
358,90,3,เห็นไม้พุ่มอุ้มลูกเข้าแอบองค์
359,90,4,กระซิบทรงเศร้ากำสรดระทดใจ
360,91,1,สายสมรสอนสั่งพระลูกแก้ว
361,91,2,พอรุ่งแล้วถ้าเขาจับแม่ไปได้
362,91,3,ทั้งพี่น้องสองราอย่าอาลัย
363,91,4,พากันไปเถิดนะลูกอย่าอยู่เลย
364,92,1,ตามกุศลผลบุญของลูกแก้ว
365,92,2,แม่นี้ไม่อยู่แล้วหนาลูกเอ๋ย
366,92,3,พากันไปอย่าอาลัยถึงแม่เลย
367,92,4,แล้วทรามเชยกอดลูกเข้าโศกี
368,93,1,สามพระองค์ทรงโศกกันแสงไห้
369,93,2,จนอุทัยจวนรุ่งจำรัสศรี
370,93,3,นางชาววังวุ่นวิ่งเป็นสิงคลี
371,93,4,พระชนนีกอดลูกเข้าร่ำไร
372,94,1,เอาทรายฝุ่นมุนมอมพระลูกรัก
373,94,2,ให้ผิวพักตร์มัวหมองไม่ผ่องใส
374,94,3,รุ่งแล้วสองแก้วตาจงคลาไคล
375,94,4,เขาจับได้ก็จะม้วยด้วยชนนี
376,95,1,แล้วผันแปรมิได้แลดูลูกรัก
377,95,2,นางตั้งพักตร์วิ่งวางขึ้นปรางค์ศรี
378,95,3,เข้าสวมสอดกอดศพพระสามี
379,95,4,นางเทวีกลั้นใจบรรลัยลาญ
380,96,1,น่าสงสารสองกุมารมาลับแม่
381,96,2,สุดชะแง้แล้วโศกาน่าสงสาร
382,96,3,กลั้นสะอื้นขืนใจอาลัยลาน
383,96,4,สองกุมารเดินเรียงมาเคียงกัน
384,97,1,นางมณีสาครจูงกรน้อง
385,97,2,สงสารสองบุตรีไม่มีขวัญ
386,97,3,เห็นผู้คนปนปลอมไปพร้อมกัน
387,97,4,ใครไม่ทันแจ้งจิตว่าธิดา
388,98,1,พ้นทวารบ้านเมืองชำเลืองเหลียว
389,98,2,ยิ่งเปล่าเปลี่ยวเศร้าสร้อยละห้อยหา
390,98,3,เจ้ารีบรัดตัดเนินดำเนินมา
391,98,4,ไม่รู้ว่าจะไปหนตำบลใด
392,99,1,กันแสงพลางเหลียวพลางดูปรางค์รัตน์
393,99,2,หน่อกระษัตริย์สองราน้ำตาไหล
394,99,3,ทุกเทวาช่วยรักษาทั้งสองไป
395,99,4,ดลพระทัยให้เข้าป่าพนาวัน
396,100,1,ประโรหิตสมคิดขึ้นปรางค์มาศ
397,100,2,สิงหนาทตั้งปึ่งทำขึงขัน
398,100,3,ท้าวพระยาหาตัวมาพร้อมกัน
399,100,4,ใครแข็งขันสั่งซ้ำให้จำจอง
400,101,1,ที่ยินยอมพร้อมใจให้สมบัติ
401,101,2,เอาความสัตย์อย่าให้หมายเป็นฝ่ายสอง
402,101,3,แล้วแต่งตั้งที่ขุนนางตามทำนอง
403,101,4,ทั้งพวกพ้องพร้อมจิตก็คิดการ
404,102,1,ให้ค้นหาธิดากรุงกระษัตริย์
405,102,2,จบจังหวัดพระนิเวศน์เขตสถาน
406,102,3,มิได้พบพี่น้องสองกุมาร
407,102,4,ตาพราหมณ์พาลจับยามตามตำรา
408,103,1,ก็รู้ว่าไม่อยู่ในนิเวศน์
409,103,2,สุดสังเกตที่จะเสาะแสวงหา
410,103,3,ก็นิ่งไว้ในใจไม่เจรจา
411,103,4,สั่งให้หาช่างสุวรรณมาทันใด
412,104,1,ทำโกศทองรองศพสองกระษัตริย์
413,104,2,ประจงจัดไว้ปรางค์ทองอันผ่องใส
414,104,3,เที่ยวเลือกชมนางสนมกำนัลใน
415,104,4,สำราญใจพ่อลูกทุกคืนวัน
416,105,1,แสนสงสารพระกุมารสองสมร
417,105,2,ลับนครเข้าป่าพนาสัณฑ์
418,105,3,กันแสงส่งสุรเสียงมาเคียงกัน
419,105,4,ได้สามวันเดินไพรไปไกลวัง
420,106,1,อดเสวยเนยนมยิ่งตรมอก
421,106,2,แสนวิตกคิดคะนึงถึงความหลัง
422,106,3,สงสารสองทรงศักดิ์ในนัครัง
423,106,4,บรรลัยแล้วหรือยังไม่รู้เลย
424,107,1,เมื่อครั้งบุญทูลกระหม่อมยังครองภพ
425,107,2,เธอเวียนรบตักเตือนให้สรงเสวย
426,107,3,ยามวิบากจากสบายไม่วายเลย
427,107,4,ที่การเคยผาสุกมาทุกข์ทน
428,108,1,เพราะสิ้นบุญทูลกระหม่อมจึงตรอมจิต
429,108,2,เอาชีวิตออกไว้อยู่ไพรสณฑ์
430,108,3,เอาเสือสางกวางเถื่อนเป็นเพื่อนตน
431,108,4,ทั้งผู้คนเงียบสงัดล้วนสัตว์พาล
432,109,1,พระพี่น้องสององค์ทรงกันแสง
433,109,2,จนสุดแรงที่จะไปในไพรสาณฑ์
434,109,3,สิ้นกำลังล้มลงในดงดาล
435,109,4,สองกุมารนิ่งซบสลบลง
436,110,1,เทพไททุกวิมานบันดาลเงียบ
437,110,2,เย็นยะเยียบทุกหย่อมหญ้าป่าระหง
438,110,3,ทุกก้านกอช่อไม้ในไพรพง
439,110,4,สงสารองค์อรุณราชเพียงขาดใจ
440,111,1,ลมรำพายชายพัดมารื่นรื่น
441,111,2,ทั้งสองฟื้นสมประดีขึ้นโหยไห้
442,111,3,พระพี่ชวนอนุชาลีลาไป
443,111,4,โศกาลัยเลียบเดินเนินคีรินทร์
444,112,1,บรรลุถึงสระหนึ่งน้ำสะอาด
445,112,2,เดียรดาษด้วยอุบลชลสินธุ์
446,112,3,ทั้งฝักดอกจอกกระจับในวาริน
447,112,4,ระรื่นกลิ่นเกสรขจรจาย
448,113,1,ทั้งสององค์ลงนั่งกำลังหอบ
449,113,2,พระกรกอบดื่มกินกระสินธุ์สาย
450,113,3,แล้วชวนน้องลงในสระชำระกาย
451,113,4,เที่ยวแหวกว่ายเลือกหักฝักอุบล
452,114,1,พี่แหวกจอกปอกเสวยกระจับสด
453,114,2,น้องว่ารสโอชาผลาผล
454,114,3,จะกล่าวถึงยักษ์ร้ายในสายชล
