line,verse,part,text
36,10,1,ฝ่ายกองเกณฑ์ที่ตระเวนอยู่นอกอ่าว
37,10,2,ได้ยินข่าวลูกค้าเขาว่าขาน
38,10,3,ก็เร่งรัดจัดกันให้ทันการ
39,10,4,ล้วนชำนาญนาวาในสาคร
40,11,1,ลงเรือรบครบเครื่องสาตราวุธ
41,11,2,อุตลุดห้าร้อยลอยสลอน
42,11,3,แล่นสล้างมาในกลางชโลธร
43,11,4,จัดกันจรแยกย้ายไปหลายแคว
44,12,1,ปืนสำคัญสัญญาให้มาพร้อม
45,12,2,เข้ารุมล้อมรอบข้างไม่ห่างแห
46,12,3,บ้างสอดส่องชูกล้องขึ้นยืนแล
47,12,4,ตามกระแสคะเนทะเลวน
48,13,1,ออกแล่นลึกเลี่ยงลัดฉวัดเฉวียน
49,13,2,ตามเกาะเกียนในตำแหน่งทุกแห่งหน
50,13,3,ฝ่ายนายโจรที่ชำนาญการประจญ
51,13,4,ขึ้นนั่งบนหน้าเรือสำราญใจ
52,14,1,แล้วจับกล้องส่องดูที่ปากอ่าว
53,14,2,เห็นขาวขาวลิบลิบในนํ้าไหล
54,14,3,เขม้นมุ่งหมายแม่นเขาแล่นใบ
55,14,4,ดูไรไรเลียบนํ้ามาท่ามกลาง
56,15,1,ให้นายท้ายหมายเมียงค่อยเลี่ยงลัด
57,15,2,แล่นสกัดผ่าคลื่นมาผางผาง
58,15,3,ต่างขยับจับเครื่องสาตราพลาง
59,15,4,ยืนสล้างชี้มือออกอื้ออึง
60,16,1,กองตระเวนเจนแจ้งว่าโจรยับ
61,16,2,ทำกลอกกลับล่อไล่มิให้ถึง
62,16,3,เห็นจวนทันลั่นปืนสัญญาปึง
63,16,4,เสียงตูมตึงตังตามกันสามที
64,17,1,ทั้งห้าร้อยลอยล้อมอยู่พร้อมพรั่ง
65,17,2,คอยระวังล้อมไว้มิให้หนี
66,17,3,ฝ่ายโจรเห็นนาวาชาวธานี
67,17,4,จะหลบลี้หนีไปก็ไม่ทัน
68,18,1,ลมกระโชกโบกกลับมาตามคลื่น
69,18,2,ประจุปืนหัวท้ายคอยหมายมั่น
70,18,3,ชาวด่านแล่นไล่ชิดเข้าติดพัน
71,18,4,ละลอกปั่นปัดหน้านาวาโคลง
72,19,1,พอลมหวนป่วนปั่นไม่ทันกลับ
73,19,2,ปะทะทับตีข้างเสียงผางโผง
74,19,3,ใบสะบัดปัดเรือหางเสือโกง
75,19,4,เสากระโดงกองตระเวนกระเด็นตึง
76,20,1,ประจุปืนยืนยิงตามช่องกราบ
77,20,2,ประกายวาบวูบวางเสียงผางผึง
78,20,3,พวกชาวเมืองเยื้องปืนเสียงครืนตึง
79,20,4,เรือทะลึ่งท้ายปัดพัดดังปัง
80,21,1,หางเสือขาดฟาดแรงตะแคงควํ่า
81,21,2,ตระเวนซํ้ายิงมาทั้งหน้าหลัง
82,21,3,พวกโจรล่มจมจนในวนวัง
83,21,4,สำเภาพังพลัดพรายกระจายกัน
84,22,1,พวกโจราห้าร้อยขึ้นลอยนํ้า
85,22,2,ชาวด่านซํ้าเข่นฆ่าให้อาสัญ
86,22,3,มิใช่โจรโยนพวยไปช่วยกัน
87,22,4,ที่รับทันรอดตายไม่วายปราณ
88,23,1,ที่คลื่นซํ้าถูกจมูกปาก
89,23,2,ประมาณมากฝูงปลาเป็นอาหาร
90,23,3,ในลำเรือเหลืออยู่แต่กุมาร
91,23,4,กอดกระดานร้องไห้ในสายชล
92,24,1,ดิ้นกระเดือกเสือกอ่อนตามก้อนคลื่น[๑๐]
93,24,2,สะอึกสะอื้นอ้างว้างมากลางหน
94,24,3,เทพเจ้าเข้าด้วยช่วยชูชนม์
95,24,4,จึงรอดตนชีวิตไม่ปลิดวาย
96,25,1,ชาวด่านเห็นเอ็นดูเด็กอยู่นัก
97,25,2,ช่วยฉุดชักขึ้นมาได้ดังใจหมาย
98,25,3,จะถามไถ่ไม่แจ้งแห่งต้นปลาย
99,25,4,จึงเบี่ยงบ่ายสนทนาปรึกษากัน
100,26,1,มันเด็กนักซักไซ้ไม่ได้ข้อ
101,26,2,ทั้งแม่พ่อมันก็พากันอาสัญ
102,26,3,ไปถวายให้เห็นเป็นสำคัญ
103,26,4,เห็นพร้อมกันเสร็จสรรพกลับเข้าเมือง
104,27,1,ให้ตรวจคนพลเรือที่เหลือหาย
105,27,2,จึงจดหมายข้อความไปตามเรื่อง
106,27,3,เวลาเข้าเฝ้าพร้อมคอยจอมเมือง
107,27,4,ขุนนางเนืองหมอบกลาดอยู่ดาษกัน
108,28,1,ปาง[๑๑]พระจอมปัถพินอินณุมาศ
109,28,2,ครั้นสุริย์คลาดคล้อยล่องห้องสวรรค์
110,28,3,สำอางองค์ทรงเครื่องกกุธภัณฑ์
111,28,4,ฝูงกำนัลแวดล้อมอยู่พร้อมเพรียง
112,29,1,ออกแท่นทองผ่องสมานสำราญรื่น[๑๒]
113,29,2,ประโคมครื้นแตรสังข์ประดังเสียง
114,29,3,อำมาตย์หมอบรอบโถงพระโรงเรียง
115,29,4,ชาวด่านเมียงทูลความตามกระทรวง
116,30,1,ผู้สำเร็จราชการอ่านถวาย
117,30,2,เกิดผู้ร้ายเกเรทะเลหลวง[๑๓]
118,30,3,พลตระเวนวารินสิ้นทั้งปวง
119,30,4,ออกทะลวงไล่ล้างกลางคงคา
120,31,1,เข้ายิงแย่งแทงฟันประจัญจับ
121,31,2,ผู้ร้ายรับรบกันนั้นนักหนา
122,31,3,ตัดหางเสือเรือร้ายทลายมา
123,31,4,พวกโจราห้าร้อยพลอยกันตาย
124,32,1,เรือโจรจมล่มไม่ช้าเวลาคํ่า
125,32,2,สิ้นทั้งลำพวกประยูรก็สูญหาย
126,32,3,ได้บุตรโจรคนหนึ่งไม่ถึงตาย
127,32,4,เจ็ดขวบปลายสิ้นปราบมากราบทูล
128,33,1,พระจอมวังฟังความตามระบอบ
129,33,2,ตรัสว่าชอบปราบเสี้ยนแผ่นดินสูญ
130,33,3,จึงให้จัดเสื้อผ้ามาประมูล
131,33,4,บำเหน็จปูนกองตระเวนเจนณรงค์
132,34,1,แล้วให้หาทารกบุตรผู้ร้าย
133,34,2,พระทัยหมายว่าจะถามตามประสงค์
134,34,3,เสวกาพาเข้าเฝ้าพระองค์
135,34,4,ท้าวเธอทรงทอดทัศนาใน
136,35,1,เห็นเด็กนักนรลักษณ์วิไลโฉม
137,35,2,งามประโลมโสภาจะหาไหน
138,35,3,นวลละอองต้องลักขณาใน
139,35,4,จะเป็นใหญ่ยศยิ่งบุรุษชาย
140,36,1,ยิ่งพินิจก็ยิ่งพิศวาสหวัง
141,36,2,ด้วยกำลังมานิยมอารมณ์หมาย
142,36,3,เป็นบุญเหลือเรือล่มไม่จมตาย
143,36,4,ลูกผู้ชายกูจะเลี้ยงไว้เวียงไชย
144,37,1,ตรัสให้เปลื้องเครื่องจำที่ทำโทษ
145,37,2,เอื้อนพระโอษฐ์ตรัสหาเรียกมาใกล้
146,37,3,แล้วท้าวตรัสปรึกษาเสนาใน
147,37,4,เด็กนี้ได้ลักขณาปรีชาชาญ
148,38,1,มิควรเราเอาโทษด้วยเด็กนัก
149,38,2,ไม่รู้จักเดียงสาน่าสงสาร
150,38,3,เราจะช่วยรักษาพยาบาล
151,38,4,เลี้ยงกุมารเป็นบุตรบุญธรรมไป
152,39,1,ฝ่ายชีพราหมณ์โหราเสนานั่ง
153,39,2,พร้อมสะพรั่งในพระโรงจำรัสไข
154,39,3,ได้ฟังตรัสทูลทัดพระองค์ไป[๑๔]
155,39,4,ไม่ต้องในธรรมดาทั้งสากล
156,40,1,อันน้ำเนื้อเชื้อโจรประทุษจริต
157,40,2,ทมิฬจิตไม่รู้จักในมรรคผล
158,40,3,อุเบกษา[๑๕]ทารุณในคุณคน
159,40,4,ทรชนเช่นชาติพยัคฆา
160,41,1,พระฟังคำทูลทัดจึงตรัสตอบ
161,41,2,ว่าก็ชอบอยู่มิใช่จะริษยา
162,41,3,เราการุญด้วยเป็นบุญกุมารา
163,41,4,ลักขณามิใช่โจรใจฉกรรจ์
164,42,1,อันพงศ์เผ่าเหล่าร้ายวายชีวิต
165,42,2,นี่เด็กนิดหนึ่งเท่านี้ไม่อาสัญ
166,42,3,แม้นโจรเลี้ยงก็จะเกี่ยงข้างโจรพลัน
167,42,4,นี่มิทันปะปนด้วยคนพาล
168,43,1,เหมือนคำพระเทศนาท่านว่าชาด
169,43,2,ใครคบปราชญ์ก็เป็นปราชญ์ในสัณฐาน
170,43,3,ใครคบพาลก็จริตติดเป็นพาล
171,43,4,เหมือนนิทานช้างทรงกระษัตรา
172,44,1,โจรไพรมาอาศัยในโรงช้าง
173,44,2,พูดแต่ข้างหุนหันจะฟันฆ่า
174,44,3,จนช้างพลายร้ายตามอ้ายโจรา
175,44,4,ให้เสนาขับโจรเสียทันที
176,45,1,ให้ชีพราหมณ์รามราชมาอยู่ชิด
177,45,2,กระทำกิจสวดศีลพระชินสีห์
178,45,3,พญาช้างได้สดับก็กลับดี
179,45,4,พระบาลีตรงตัวจะกลัวไย
180,46,1,พลางประโลมลูบหลังกุมารน้อย
181,46,2,ประคองค่อยอุ้มชิดพิสมัย
182,46,3,พระเยื้องย่างเข้าในปรางค์ปราสาทไชย
183,46,4,จึงปราศรัยองค์อัครชายา
184,47,1,เราชาตินี้มีกรรมนั้นแสนสุด
185,47,2,ไม่มีบุตรสืบสร้างพระศาสนา
186,47,3,จงอุปถัมภ์บำรุงกุมารา
187,47,4,ลูกกำพร้าพ่อแม่มันวอดวาย
188,48,1,มเหสีอัญชลีบรมนาถ
189,48,2,แสนสวาทเชยชมด้วยสมหมาย
190,48,3,ให้สรงน้ำชำระละอองอาย
191,48,4,ชโลมกายด้วยสุคนธ์อันปนทอง
192,49,1,เครื่องกระษัตริย์จัดแจงแต่งประดับ
193,49,2,ล้วนสลับด้วยมณีไม่มีสอง
194,49,3,จัดนางนมพระพี่เลี้ยงเคียงประคอง
195,49,4,อยู่ในห้องพระปรัศว์ริมปรางค์ปรา
196,50,1,ทั้งเย็นเช้าขึ้นเฝ้าบรมบาท
197,50,2,ท้าวสวาทดุจองค์โอรสา
198,50,3,เวลาเที่ยงพี่เลี้ยงให้ไสยา
199,50,4,ก็เห่ช้าให้บรรทมในอู่ทอง
200,51,1,ไม่เคืองแค้นแสนสุขเกษมศานต์
201,51,2,จนกุมารชันษาได้สิบสอง
202,51,3,กำแหงห้าวเช้าเย็นเล่นคะนอง
203,51,4,ตามออกท้องพระโรงรัตน์ชัชวาล
204,52,1,กรุงกระษัตริย์สั่งให้จัดลูกเด็กเด็ก
205,52,2,มหาดเล็กลูกพระยาล้วนกล้าหาญ
206,52,3,ออกขี่ช้างขี่ม้าหน้าพระลาน
207,52,4,ท้าวประทานนามกรกุมารา
208,53,1,ด้วยเดิมได้มาในสายสมุทร
209,53,2,เลี้ยงเป็นบุตรบุญธรรมเสน่หา
210,53,3,เจ้าองอาจตามชาติกระษัตรา
211,53,4,ชื่อคงคาประลัยเหมือนใจจง
212,54,1,ให้แยกวังตั้งแต่งเป็นอุปราช
213,54,2,โดยพระบาทรักใคร่นั้นใหลหลง
214,54,3,พระกุมารหาญฮึกนึกทะนง
215,54,4,ไปตามพงศ์เพศพ่อทรชน
216,55,1,กลางคืนแกล้งแปลงปลอมเป็นพวกไพร่
217,55,2,เที่ยวลอบไล่ชกตีทุกแห่งหน
218,55,3,ทั้งข้าไทให้สนุกไปทุกคน
219,55,4,ประจวบจนชันษาสิบห้าปี
220,56,1,จะกล่าวถึงเทพบุตรจะจุติ
221,56,2,จึงดำริหมายมุ่งทุกกรุงศรี
222,56,3,แจ้งว่าเมืองโกญจาในธานี
223,56,4,นางเทวีเอกอัครชายา
224,57,1,ตั้งพระทัยจะใคร่มีโอรสราช
225,57,2,แสนสวาทเทวัญก็หรรษา
226,57,3,อันตรธานจากวิมานดุสิดา
227,57,4,ดวงวิญญาณ์ถึงครรภ์นางจันทร
228,58,1,นุชนาฏหวาดทรงสุบินนิมิต
229,58,2,ว่าอาทิตย์ตกลงตรงบรรจถรณ์
230,58,3,นางกลืนไว้ในอุราให้อาวรณ์
231,58,4,วิชาธรหนึ่งเหาะระเห็จมา
232,59,1,เข้าแหวะทรวงชิงดวงพระสุริย์ศรี
233,59,2,ระเห็จหนีไปในห้องพระเวหา
234,59,3,สว่างแสงแจ่มแจ้งทั้งโลกา
235,59,4,นางผวาหวาดฟื้นตื่นบรรทม
236,60,1,พออุทัยไตรตรัสจรัสส่อง
237,60,2,สนั่นฆ้องยํ่ารุ่งเรียกสนม
238,60,3,สำอางองค์สรงพระพักตร์แล้วบังคม
239,60,4,ทูลบรมจอมนรินท์ปิ่นประชา
240,61,1,โดยสุบินไปจนสิ้นนิมิตฝัน
241,61,2,พระรับขวัญเยาวมิตรขนิษฐา
242,61,3,เจ้าจะทรงครรภ์แล้วนะแก้วตา
243,61,4,สั่งให้หาโหรเฒ่าเข้ามาพลัน
244,62,1,พระแถลงแจ้งเรื่องสุบินนิมิต
245,62,2,ตาโหรคิดทูลตามเนื้อความฝัน
246,62,3,ก็รู้ว่ากาลปักษ์ประจักษ์วัน
247,62,4,พุธกับจันทร์สู่ศุกร์อังคารตาม
248,63,1,ชะตาพ้องสองกระษัตริย์ประหัสสะ
249,63,2,สุรินทะทับแทรกเป็นเสี้ยนหนาม
250,63,3,ประจักษ์จิตคิดคูณแล้วทูลความ
251,63,4,ต้องในยามสังหรณ์สุราลัย
252,64,1,แม้นโฉมยงทรงครรภ์พระโอรส
253,64,2,จะยิ่งยศเพียงพื้นแผ่นดินไหว
254,64,3,พระเคราะห์ต้องสององค์พระทรงชัย
255,64,4,ราหูให้โทษถอยพระเดชา
256,65,1,จะพลัดพรากจากเศวตฉัตรแก้ว
257,65,2,แต่คลาดแคล้วราชภัยไม่สังขาร์
258,65,3,ด้วยนิมิตนั้นมาติดดวงชะตา
259,65,4,หนึ่งลูกยาเมื่อจะคลอดออกจากครรภ์
260,66,1,จะมีผู้รู้ไสยศาสตร์เวท
261,66,2,มาพรากไปจากประเทศเหมือนความฝัน
262,66,3,ต่อนานไปจึงจะได้มาพบกัน
263,66,4,คืนถวัลยราชเรืองปรีชาชาญ
264,67,1,อีกสามเดือนเหมือนข้าโหราคาด
265,67,2,อรินทร์ราชคบรักจะหักหาญ
266,67,3,ถ้าแม้นผิดคำข้าโหราจารย์
267,67,4,จงประหารเสียให้กายข้าวายวาง
268,68,1,พระพึงคาดหวาดหวั่นหทัยหวาม
269,68,2,กระทู้ถามโหรเฒ่าด้วยหมองหมาง
270,68,3,จะผ่อนปรนบนบานให้เบาบาง
271,68,4,ให้สิ้นทางคิดอ่านประการใด
272,69,1,ขอรับเรือนชันษาชะตาตก
273,69,2,พยุงยกก็มิอาจจะหวาดไหว
274,69,3,พระฟังพราหมณ์ความแสนสลดใจ
275,69,4,ไฉนใครหนอจะมีมาบีฑา
276,70,1,แล้วหวนห้ามความโศกให้สิ้นสุด
277,70,2,ด้วยคำพุทธไตรเพทเทศนา
278,70,3,เป็นทุกขังอนิจจังอนัตตา
279,70,4,อันเกิดมาเป็นบุคคลไม่พ้นตาย
280,71,1,สุขกับโศกเหมือนหนึ่งโรคสำหรับร่าง
281,71,2,รำพึงพลางหักไห้พระทัยหาย
282,71,3,พระคืนเข้าแท่นสุวรรณพรรณราย
283,71,4,ตรัสสอนสายสุดสวาทนาฏอนงค์
284,72,1,สงวนครรภ์ขวัญเนตรเถิดน้องรัก
285,72,2,โหรเขาทักทุกข์แทบจะผุยผง
286,72,3,เรายึดยุดพุทธคุณให้มั่นคง
287,72,4,เป็นทางตรงตราบสิ้นชีวาลา
288,73,1,สงสารสองสุรชาติราชหงส์
289,73,2,สมมติวงศ์เทวัญอสัญหยา
290,73,3,นับแต่วันหวั่นเวทนามา
291,73,4,ในมหาปรางค์รัตน์ชัชวาล
292,74,1,ฝ่ายคงคาประลัยใจฉกาจ
293,74,2,หินชาติเชื้อโจรกำแหงหาญ
294,74,3,นึกทะนงตามพงศ์สันดาลพาล
295,74,4,แต่ทราบสารแสนรัดทดสลดใจ
296,75,1,พระชนนีมีครรภ์โอรสราช
297,75,2,โหรเขาคาดว่าจะยิ่งยศมไห
298,75,3,อันตัวเราเล่าจะอยู่ในกรุงไกร
299,75,4,แล้วมิใช่ลูกเกิดอุทรเธอ
300,76,1,อันลูกตัวชั่วช้าไม่หาญหัก
301,76,2,ไหนจะรักลูกเลี้ยงเคียงเสนอ
302,76,3,ลูกของเขาเขาก็ตั้งจะบำเรอ
303,76,4,เราจะเก้ออยู่เปล่าเปล่าไม่เข้าการ
304,77,1,หนึ่งเสนาข้าเขาเห็นเราพลั้ง
305,77,2,เขาจะชังเรานักจะหักหาญ
306,77,3,ล้าไว้ช้าน่าที่จะอัประมาณ
307,77,4,จะคิดผลาญเสียแต่ต้นกลอย่างนี้
308,78,1,พระพาราในชะตาก็ตกอับ
309,78,2,จะโจมจับจอมเจ้าบูรีศรี
310,78,3,ทำลายล้างเสียให้วางวายชีวี
311,78,4,ด้วยเดิมทีฆ่าพ่อกูวายชนม์
312,79,1,จะแก้แค้นแทนคุณพระบิตุเรศ
313,79,2,ให้เรืองเดชลือแจ้งทุกแห่งหน
314,79,3,แล้วโลมเล้าเอาใจพวกไพร่พล
315,79,4,ชุมนุมคนสงครามตามกระทรวง
316,80,1,เข้าเกลี้ยกล่อมพร้อมไพรได้หลายหมี่น
317,80,2,พอเที่ยงคืนออกประดังใกล้วังหลวง
318,80,3,ก็ครึกครื้นตื่นเหลิงพลอยทะลวง
319,80,4,ไพร่ทั้งปวงโห่ลั่นสนั่นดัง
320,81,1,วางปืนหลักลากล้อตลบแล่น
321,81,2,เสียแปร๋แปร้นช้างม้าทั้งหน้าหลัง
322,81,3,ข้างฝ่ายพวกจัตุสดมภ์กรมวัง
323,81,4,ไม่พร้อมพรั่งวิ่งพลัดกระจัดกัน
324,82,1,สงสารเจ้าธรณินทร์อินณุมาศ
325,82,2,กับนงนาฏมเหสีพวกสาวสรรค์
326,82,3,เสียงครึกครื้นตื่นวิ่งออกพัลวัน
327,82,4,ฝูงกำนัลนางนักสนมใน
328,83,1,ร้องช่วยด้วยพระทูลกระหม่อมแก้ว
329,83,2,ทั้งตึกแถวเรือนจันทน์เสียงหวั่นไหว
330,83,3,ออกกราดกรีดหวีดวิ่งวุ่นวายไป
331,83,4,ลางนางไขกำปั่นลั่นกุญแจ
332,84,1,บ้างคลำผ้าคว้าปีบไปหยิบหมอน
333,84,2,ที่ยังนอนผุดลุกขึ้นวิ่งแร่
334,84,3,สะดุดกระโถนเชี่ยนขันไม่ทันแล
335,84,4,ออกเซ็งแซ่สุรเสียงด้วยโศกา
336,85,1,ท้าวอินณุมาศนางนาฏมเหสี
337,85,2,แสนสุรางคนารีทั้งซ้ายขวา
338,85,3,ออกพระโรงโองการเรียกเสนา
339,85,4,ขึ้นพลับพลาจักรวรรดิ์ในบัดใจ
340,86,1,เห็นกองทัพสับสนพลรบ
341,86,2,ถือเพลิงคบหอกดาบปลาบไสว
342,86,3,รอบกำแพงแสงเพลิงสว่างไป
343,86,4,คงคาประลัยยืนช้างอยู่กลางพล
344,87,1,โหรเฒ่าทักทายเสียดายเดช[๑๐]
345,87,2,นํ้าพระเนตรหยดย้อยดังฝอยฝน
346,87,3,เสียดายศักดิ์หลงรักทรชน
347,87,4,จลาจล[๑๑]โจรใจกระลำพร
348,88,1,จะรบรับสับประยุทธ์ก็สุดฤทธิ์
349,88,2,สลดจิตเธอทอดฤทัยถอน
350,88,3,ทั้งเสนาข้าเฝ้าเหล่านิกร
351,88,4,ต่างก็ข้อนทรวงโศกโศกาลัย
352,89,1,จอมกระษัตริย์โทมนัสมานะนึก[๑๒]
353,89,2,เห็นข้าศึกจะเข้าพังกำแพงได้
354,89,3,เสด็จยืนอยู่หน้าพลับพลาไชย
355,89,4,เรียกคงคาประลัยด้วยโองการ
356,90,1,โอ้พ่อดวงนัยนาบิดาเอ๋ย
357,90,2,ไม่ควรเลยลูกรักจะหักหาญ
358,90,3,พ่อพรํ่าเลี้ยงรักษาพยาบาล
359,90,4,เจ้าเปรียบปานเหมือนชีวิตของบิดา
360,91,1,หรือแค้นพ่อข้อไรนะลูกเอ๋ย
361,91,2,ไม่บอกเลยให้รู้ซึ่งโทษา
362,91,3,เจ้าจะฆ่าพ่อแล้วหรือแก้วตา
363,91,4,หรือปรารถนาสิ่งใดในธานี
364,92,1,จงบอกพ่อขอเถิดไม่ขัดขวาง
365,92,2,เมื่อวายวางขวัญเข้า[๑๓]ช่วยเผาผี
366,92,3,พระลูกแก้วแววตาอย่าราวี
367,92,4,ให้เสนีราษฎรได้ร้อนรน
368,93,1,กุมารคงคาประลัยใจกำแหง
369,93,2,ถอดพระแสงยืนช้างกลางพหล
370,93,3,แกล้งหัวเราะเยาะเย้ยย้อนยุบล
371,93,4,นี่สุดจนหรือจึงเล่นข้างเจรจา
372,94,1,เป็นเจ้านายช่างไม่อายอำมาตย์มั่ง
373,94,2,เอาความหลังขึ้นลำเลิกเลี้ยงรักษา
374,94,3,ก็ใครใช้ให้เลี้ยงจงบอกมา
375,94,4,หรือว่าข้าจ้างวานประการใด
376,95,1,ตระกูลเรามิใช่เหล่าระยำยาก
377,95,2,สมบัติมากเสียกว่านี้เป็นไหนไหน
378,95,3,ท่านจัณฑาลผลาญพ่อเราบรรลัย
379,95,4,ไม่สาใจกลับประจานว่าโจรจร
380,96,1,ใครเกิดมาถ้าเขาฆ่าถึงพ่อแม่
381,96,2,ก็เป็นแต่ข้อเจ็บจิตดังพิษศร
382,96,3,เขาทำบ้างสิมีหน้ามาว่าวอน
383,96,4,ใครก่อก่อนจึงได้เกิดจลาจล
384,97,1,โอ้ดวงจิตคิดแค้นว่าฆ่าพ่อ
385,97,2,เนื้อความข้อนี้ก็แจ้งทุกแห่งหน
386,97,3,พ่อเจ้ารบอัปราในสาชล
387,97,4,แต่เจ้าคนเดียวมาถึงธานี
388,98,1,ก็เพราะพ่อชลอประโลมเลี้ยง
389,98,2,ใน[๑๔]วังเวียงลูกรักเป็นศักดิ์ศรี
390,98,3,เจ้าจึงได้โยธามาราวี
391,98,4,พระคุณมีเจ้าจงคิดถึงบิดา
392,99,1,สิบสองพระคลังวังเวียงเศวตฉัตร
393,99,2,แสนสมบัติสุดสวาทจะปรารถนา
394,99,3,ก็ตามใจเถิดพ่อให้ทั้งพารา
395,99,4,อย่าฟันฆ่าผู้คนให้ล้มตาย
396,100,1,ขอฝากฝูงไพร่ฟ้าอาณาราษฎร์
397,100,2,กำนัลนาฏนักสนมสิ้นทั้งหลาย
398,100,3,แต่แม่พ่อขอบรรพชากาย
399,100,4,กว่าจะวายชีวานิคาลัย
400,101,1,โจรทมิฬยินคำพระรํ่าปลอบ
401,101,2,จึงโต้ตอบเยาะเย้ยเฉลยไข
402,101,3,มเหสีมีครรภ์ไม่ทันไร
403,101,4,จะบวชได้หรือไม่ผิดในกิจกรม
404,102,1,ว่าเลี้ยงไว้ดอกจึงได้โยธาหาญ
405,102,2,ช่างว่าขานมิได้อายเท่าปลายผม
406,102,3,ช่างโง่เง่านี้เป็นท้าวพระยางม
407,102,4,พูดไม่สมแล้วมาเชื่อแต่คุณมี
408,103,1,ชื่อว่าเนื้อก็เป็นเหยื่อพยัคฆราช
409,103,2,ใครฉลาดก็จะเลิศประเสริฐศรี
410,103,3,อันฝูงนางแสนสุรางคนารี
411,103,4,ที่ดีดีไม่พักฝากให้ยากใจ
412,104,1,ฝ่ายสนมกรมนางที่นั่งแน่น
413,104,2,ให้แสนแค้นเพียงเลือดนัยน์ตาไหล
414,104,3,ต่างลุกขึ้นยืนหน้าพลับพลาไชย
415,104,4,แล้วร้องไห้รํ่าว่าด่าประจาน
416,105,1,อ้ายลูกโจรตีเรือเชื้อสลัด
417,105,2,อวดสมบัติช่างไม่อายกับเดียรฉาน
418,105,3,นํ้าปลาร้านํ้าเกลือท่านเจือจาน
419,105,4,มึงกล้าหาญขึ้นเพราะใครมึงไม่อาย
420,106,1,ช่างไม่คิดถึงพระคุณทูลกระหม่อม
421,106,2,ช่วยชุบย้อมเลี้ยงไว้ให้สืบสาย
422,106,3,เขาจับมาผ้านุ่งไม่ติดกาย
423,106,4,เป็นเจ้านายเพราะใครอ้ายเนรคุณ
424,107,1,โจรทมิฬยินคำนางสาวใช้
425,107,2,ยิ่งแค้นใจกัดฟันอยู่หันหุน
426,107,3,อุเหม่หญิงแพศยาอีทารุณ
427,107,4,จะเป็นจุณลงทั้งเขตนิเวศน์วัง
428,108,1,จึงขับไพร่ไสช้างเข้าเสียดเสย
429,108,2,สองงาเงยงวงฟาดอยู่ผึงผัง
430,108,3,ระดมปืนครื้นครั่นสนั่นดัง
431,108,4,พลับพลาพังจักรวรรดิในบัดใจ
432,109,1,ท้าวอินณุมาศนางนาฏมเหสี
433,109,2,ฝูงนารีห้ามแหนแน่นไสว
434,109,3,พระสั่งฝูงกัลยาเสนาใน
435,109,4,อย่าอาลัยเราเลยทุกตัวคน
436,110,1,เปิดทวารด้านไหนยังออกได้
437,110,2,ตามจะไปซ่อนแฝงทุกแห่งหน[๑๕]
438,110,3,แล้วท้าวจูงมเหสีนิรมล
439,110,4,ขึ้นไพชยนต์แท่นรัตน์ชัชวาล
440,111,1,สองกระษัตริย์ซบโศกกันแสงสะอื้น
441,111,2,แล้วแข็งขืนตั้งสัตย์อธิษฐาน
442,111,3,ขอเทวัญทั้งอนันตจักรวาล
443,111,4,เป็นประธานทั้งอมรินทรา
