line,verse,part,text
56,15,1,เครื่องวันจันทร์นั้นควรสีนวลขาว
57,15,2,จะยืนยาวชันษาสถาผล
58,15,3,อังคารม่วงช่วงงามสีครามปน
59,15,4,เป็นมงคลขัตติยาเข้าราวี
60,16,1,เครื่องวันพุธสุดดีด้วยสีแสด
61,16,2,กับเหลือบแปดปนประดับสลับสี
62,16,3,วันพฤหัสจัดเครื่องเขียวเหลืองดี
63,16,4,วันศุกร์สีเมฆหมอกออกสงคราม
64,17,1,วันเสาร์ทรงดำจึงล้ำเลิศ
65,17,2,แสนประเสริฐเสี้ยนศึกจะนึกขาม
66,17,3,หนึ่งพาชีขี่ขับประดับงาม
67,17,4,ให้ต้องตามสีสันจึงกันภัย
68,18,1,อนึ่งว่าถ้าจะลงสรงสนาน
69,18,2,ทุกห้วยธารเถื่อนถ้ำและน้ำไหล
70,18,3,พระพักตร์นั้นผันล่องตามคลองไป
71,18,4,ห้ามมิให้ถ่ายอุจาร์ปัสสาวะ
72,19,1,อย่าผินหน้าฝ่าฝืนขึ้นเหนือน้ำ
73,19,2,จะต้องรำเพรำพัดซัดมาปะ
74,19,3,เมื่อสรงน้ำสำเร็จเสร็จธุระ
75,19,4,คำนับพระคงคาเป็นอาจิณ
76,20,1,อนึ่งวิชาอาคมถมถนำ
77,20,2,เวลาค่ำควรคิดเป็นนิจศิล
78,20,3,จึงศักดิ์สิทธิ์ฤทธิรนพ้นไพริน
79,20,4,ให้เพิ่มภิญโญยศปรากฏไป
80,21,1,อนึ่งสุนัขมักเฝ้าแต่เห่าหอน
81,21,2,อย่าขู่ค่อนด่าว่าอัชฌาสัย
82,21,3,เสียสง่าราศีมักมีภัย
83,21,4,คนมิได้ยำเยงเกรงวาจา
84,22,1,อนึ่งเขฬะอย่าถ่มเมื่อลมพัด
85,22,2,ไปถูกสัตว์เสื่อมมนตร์ดลคาถา
86,22,3,อนึ่งพบปะพระสงฆ์ทรงศีลา
87,22,4,ไม่วันทาถอยถดทั้งยศทรัพย์
88,23,1,อนึ่งอย่าด่าว่าแดดแลลมฝน
89,23,2,อย่ากังวลเร่งวันให้พลันดับ
90,23,3,เมื่อเช้าตรู่สุริยงจะลงลับ
91,23,4,จงคำนับสุริยันพระจันทร
92,24,1,อนึ่งเล่าเข้าที่ศรีไสยาสน์
93,24,2,อย่าประมาทหมั่นคำนับลงกับหมอน
94,24,3,เป็นนิรันดร์สรรเสริญเจริญพร
95,24,4,คุณบิดรมารดาคุณอาจารย์
96,25,1,อนึ่งผ้าทรงจงนุ่งเหน็บข้างขวา
97,25,2,กันเขี้ยวงาจระเข้เดรฉาน
98,25,3,อนึ่งอย่าไปใต้ช่องคลองตะพาน
99,25,4,อย่าลอดร้านฟักแฟงแรงราคี
100,26,1,ทั้งไม้ลำค้ำเรือนแลเขื่อนคอก
101,26,2,ใครลอดออกอัปลักษณ์เสียศักดิ์ศรี
102,26,3,ถึงฤทธิ์เดชเวทย์มนตร์ดลจะดี
103,26,4,ตัวอัปรีย์แปรกลับให้อัปรา
104,27,1,อนึ่งไปไหนได้พบอสภซาก
105,27,2,อย่าออกปากทักทายร้ายนักหนา
106,27,3,ให้สรงน้ำชำระพระพักตรา
107,27,4,ตามตำราแก้กันอันตราย
108,28,1,อนึ่งเครื่องผูกลูกสกดตะกรุดคาด
109,28,2,เข้าไสยาสน์ยามหลับทับฉลาย
110,28,3,เครื่องอาวุธสุดห้ามอย่าข้ามกราย
111,28,4,อย่านอนซ้ายสตรีมักมีภัย
112,29,1,อนึ่งวันจันทคราสตรุษสารทสูรย์
113,29,2,วันเพ็ญบูรณ์พรรษาอัชฌาสัย
114,29,3,ทั้งวันเกิดเริศร้างให้ห่างไกล
115,29,4,ห้ามมิให้เสน่หาถอยอายุ
116,30,1,แม้นสตรีมีระดูอย่าอยู่ด้วย
117,30,2,ถ้ามิม้วยก็มักเสียจักษุ
118,30,3,มักเกิดมีฝีพองเป็นหนองพุ
119,30,4,ควรทำนุบำรุงองค์ให้จงดี
120,31,1,อนึ่งนั้นวันกำเนิดเกิดสวัสดิ์
121,31,2,อย่าฆ่าสัตว์เสียสง่าทั้งราศี
122,31,3,อายุน้อยถอยเลื่อนทุกเดือนปี
123,31,4,แล้วมักมีทุกข์โศกโรคโรคา
124,32,1,อนึ่งบรรทมถ้าลมคล่องทั้งสองฝ่าย
125,32,2,พระบาทซ้ายอย่าพาดพระบาทขวา
126,32,3,ข้างขวาคล่องต้องกลับทับซ้ายมา
127,32,4,เป็นมหามงคลเลิศประเสริฐนัก
128,33,1,อนึ่งว่าถ้าจะจรแลนอนนั่ง
129,33,2,สำเนียงดังโผงเผาะเกาะกุกกัก
130,33,3,คือคุณผีปีศาจอุบาทว์ยักษ์
131,33,4,ใครทายทักถูกฤทธิ์วิทยา
132,34,1,ขอพระองค์จงจำไว้สำเหนียก
133,34,2,ดังนี้เรียกเรื่องสวัสดิรักษา
134,34,3,สำหรับองค์พงศ์กษัตริย์ขัตติยา
135,34,4,ให้ผ่องผาสุกสวัสดิ์ขจัดภัย
136,35,1,บทโบราณท่านทำเป็นคำฉันท์
137,35,2,แต่คนนั้นมิใคร่แจ้งแถลงไข
138,35,3,จึงกล่าวกลับซับซ้อนเป็นกลอนไว้
139,35,4,หวังจะให้เจนจำได้ชำนาญ
140,36,1,สนองคุณมุลิกาสามิภักดิ์
141,36,2,ให้สูงศักดิ์สืบสมบัติพัสถาน
142,36,3,แม้ผิดเพี้ยนเปลี่ยนเรื่องเบื้องโบราณ
143,36,4,ขอประทานอภัยโทษได้โปรดเอย
